pair_id	score
SP:0003017	0.90991709
SP:0003018	0.91341710
SP:0003019	0.80998960
SP:0003020	0.78191408
SP:0003021	0.87681508
SP:0003023	0.76871881
SP:0003024	0.92118698
SP:0003026	0.68583536
SP:0003027	0.66892582
SP:0003028	0.65609863
SP:0003029	0.97412759
SP:0003030	0.64528378
SP:0003031	0.85279119
SP:0003032	0.92594722
SP:0003033	0.77328759
SP:0003035	0.61808576
SP:0003036	0.91509174
SP:0003037	0.72998118
SP:0003038	0.98417258
SP:0003039	0.94706562
SP:0003041	0.94103476
SP:0003042	0.66234504
SP:0003043	0.97899327
SP:0003044	0.79757955
SP:0003045	0.96580795
SP:0003046	0.88852420
SP:0003047	0.90623847
SP:0003048	0.90847018
SP:0003049	0.33147492
SP:0003050	0.99009112
SP:0003051	0.39489767
