triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0007487	AC:005768	Q9BYN8	P82933	Q92552	8csp-assembly1.cif.gz	gt24	0	60	1	35.601	2.163	PDB_exact_pair_aggregate	0.332000	30_40				0.999924	0.999940	-0.000016	0.0	0.984340	0.978291	0.898150	0.812989
SCF:0007488	AC:005768	Q9BYN8	P82933	P82914	8csp-assembly1.cif.gz	gt24	0	60	1	35.601	2.162	PDB_exact_pair_aggregate	0.276400	20_30				0.999936	0.999940	-0.000004	0.0	0.986726	0.978291	0.808893	0.812989
SCF:0007489	AC:005770	O60164	O74904	O42846	8eti-assembly1.cif.gz	gt24	0	8	1	14.518	3.315	PDB_exact_pair_aggregate	0.305600	30_40				0.997947	0.999601	-0.001654	0.0	0.005480	0.004198	0.350982	0.729127
SCF:0007490	AC:005771	A0ACD6BAB4	A0ACD6BAB6	A0ACD6BAB5	8gtc-assembly1.cif.gz	gt24	0	1	0	56.976	3.011	same_assembly_bridge	0.319500	30_40				0.995478	0.997390	-0.001912	0.0	0.004175	0.004175	0.332811	0.206390
SCF:0007491	AC:005772	Q12874	Q9Y333	P62314	7abg-assembly1.cif.gz	gt24	0	12	1	35.346	0.360	PDB_exact_pair_aggregate	0.315200	30_40				0.999913	0.999854	0.000059	1.0	0.934740	0.977085	0.745720	0.755466
SCF:0007492	AC:005773	A0A2D0TCJ2	P06006	P06585	5xnl-assembly1.cif.gz	gt24	0	4	1	9.743	2.297	PDB_exact_pair_aggregate	0.349700	30_40				0.858061	0.511946	0.346115	1.0	0.018639	0.004998	0.301036	0.086337
SCF:0007493	AC:005773	A0A2D0TCJ2	P06006	P06004	5xnl-assembly1.cif.gz	gt24	0	4	1	9.743	2.844	same_assembly_bridge	0.384300	30_40				0.997751	0.511946	0.485805	1.0	0.245202	0.004998	0.509441	0.086337
SCF:0007494	AC:005773	P06006	A0A2D0TCJ2	P13555	5xnl-assembly1.cif.gz	gt24	0	4	1	9.743	3.194	PDB_exact_pair_aggregate	0.370400	30_40				0.979192	0.511946	0.467246	1.0	0.013730	0.004998	0.102223	0.086337
SCF:0007495	AC:005773	P06006	A0A2D0TCJ2	P69529	5xnl-assembly1.cif.gz	gt24	0	4	1	9.743	3.102	PDB_exact_pair_aggregate	0.275900	20_30				0.463491	0.511946	-0.048455	0.0	0.008547	0.004998	0.311984	0.086337
SCF:0007496	AC:005775	A8BE02	A8BZD3	A8B252	7pwf-assembly1.cif.gz	gt24	0	11	1	13.727	2.826	PDB_exact_pair_aggregate	0.306100	30_40				0.999888	0.999915	-0.000027	0.0	0.555939	0.936677	0.833986	0.753967
SCF:0007497	AC:005778	A0A0J9X227	A0A0J9X224	A0A0J9X218	4uer-assembly1.cif.gz	gt24	0	1	0	16.355	3.734	same_assembly_bridge	0.330100	30_40				0.999933	0.999914	0.000019	1.0	0.799800	0.734036	0.544320	0.799189
SCF:0007498	AC:005779	P62663	P62238	P62655	4w29-assembly1.cif.gz	gt24	0	19	1	65.758	2.392	PDB_exact_pair_aggregate	0.287700	20_30		Q5SJH3	B7IA17	0.999934	0.999900	0.000034	1.0	0.906967	0.138583	0.022781	0.741633
SCF:0007499	AC:005780	Q9CQL5	Q9CR59	Q9D8P4	9hcf-assembly1.cif.gz	gt24	0	6	1	25.169	2.460	PDB_exact_pair_aggregate	0.311100	30_40				0.999941	0.999917	0.000024	1.0	0.016852	0.126874	0.804887	0.767082
SCF:0007500	AC:005780	Q9CQL5	Q9CR59	Q9DCI9	9hcf-assembly1.cif.gz	gt24	0	6	1	25.169	3.561	PDB_exact_pair_aggregate	0.338800	30_40				0.999943	0.999917	0.000026	1.0	0.004187	0.126874	0.634823	0.767082
SCF:0007501	AC:005780	Q9CQL5	Q9CR59	Q9D338	9hcf-assembly1.cif.gz	gt24	0	6	1	25.169	2.226	PDB_exact_pair_aggregate	0.264700	20_30				0.999939	0.999917	0.000022	1.0	0.009933	0.126874	0.776397	0.767082
SCF:0007502	AC:005780	Q9CR59	Q9CQL5	Q9D1P0	9hcf-assembly1.cif.gz	gt24	0	6	1	25.169	2.204	PDB_exact_pair_aggregate	0.315200	30_40				0.999941	0.999917	0.000024	1.0	0.957910	0.126874	0.652501	0.767082
SCF:0007503	AC:005780	Q9CR59	Q9CQL5	Q8BU88	9hcf-assembly1.cif.gz	gt24	0	6	1	25.169	3.113	PDB_exact_pair_aggregate	0.246300	20_30				0.999900	0.999917	-0.000017	0.0	0.987035	0.126874	0.731114	0.767082
SCF:0007504	AC:005780	Q9CR59	Q9CQL5	Q9D7N6	9hcf-assembly1.cif.gz	gt24	0	6	1	25.169	2.960	PDB_exact_pair_aggregate	0.243200	20_30				0.999876	0.999917	-0.000041	0.0	0.987087	0.126874	0.772480	0.767082
SCF:0007505	AC:005781	P12687	P51998	P36528	3j6b-assembly1.cif.gz	gt24	0	8	1	36.526	2.768	PDB_exact_pair_aggregate	0.276500	20_30				0.999906	0.999932	-0.000026	0.0	0.004177	0.821525	0.023890	0.784193
SCF:0007506	AC:005781	P51998	P12687	P36520	3j6b-assembly1.cif.gz	gt24	0	8	1	36.526	3.215	same_assembly_bridge	0.338500	30_40				0.999916	0.999932	-0.000016	0.0	0.955140	0.821525	0.736502	0.784193
SCF:0007507	AC:005781	P51998	P12687	P32387	3j6b-assembly1.cif.gz	gt24	0	8	1	36.526	1.084	PDB_exact_pair_aggregate	0.282100	20_30				0.999940	0.999932	0.000008	1.0	0.004222	0.821525	0.334015	0.784193
SCF:0007508	AC:005783	Q9D0Q7	Q9CQN7	Q99N92	9hcg-assembly1.cif.gz	gt24	0	7	1	10.021	4.032	PDB_exact_pair_aggregate	0.348300	30_40				0.999945	0.999936	0.000009	1.0	0.985047	0.987703	0.743837	0.784647
SCF:0007509	AC:005785	G1BIZ0	H8Z3S4	H8Z3R9	7c9r-assembly1.cif.gz	gt24	0	1	0	28.802	2.984	PDB_exact_pair_aggregate	0.535700	ge50				0.999808	0.999921	-0.000113	0.0	0.005179	0.006098	0.480221	0.715370
SCF:0007510	AC:005785	H8Z3S4	G1BIZ0	H8Z3R9	7c9r-assembly1.cif.gz	gt24	0	1	0	28.802	2.722	PDB_exact_pair_aggregate	0.529400	ge50				0.999888	0.999921	-0.000033	0.0	0.005523	0.006098	0.240606	0.715370
SCF:0007511	AC:005786	Q9NP92	Q9NYK5	Q9NX20	5oom-assembly1.cif.gz	gt24	0	49	1	41.632	2.259	PDB_exact_pair_aggregate	0.350300	30_40				0.999931	0.999922	0.000009	1.0	0.985449	0.754024	0.747238	0.888173
SCF:0007512	AC:005786	Q9NP92	Q9NYK5	Q9BYD3	5oom-assembly1.cif.gz	gt24	0	49	1	41.632	2.296	PDB_exact_pair_aggregate	0.285700	20_30				0.999929	0.999922	0.000007	1.0	0.991247	0.754024	0.795302	0.888173
SCF:0007513	AC:005786	Q9NYK5	Q9NP92	P49411	5oom-assembly1.cif.gz	gt24	0	49	1	41.632	3.230	PDB_exact_pair_aggregate	0.277900	20_30				0.999941	0.999922	0.000019	1.0	0.976632	0.754024	0.764351	0.888173
SCF:0007514	AC:005787	A0A8D0Q6N1	A0A8W4F7N8	A0A4X1VX77	9bwd-assembly1.cif.gz	gt24	0	3	1	18.228	2.795	PDB_exact_pair_aggregate	0.342500	30_40				0.997423	0.997977	-0.000554	0.0	0.005696	0.004982	0.498448	0.091251
SCF:0007515	AC:005787	A0A8D0Q6N1	A0A8W4F7N8	A0A480TFA5	9bwd-assembly1.cif.gz	gt24	0	3	1	18.228	2.703	PDB_exact_pair_aggregate	0.246900	20_30				0.955107	0.997977	-0.042870	0.0	0.004781	0.004982	0.002785	0.091251
SCF:0007516	AC:005787	A0A8W4F7N8	A0A8D0Q6N1	A0A4X1VPG4	9bwd-assembly1.cif.gz	gt24	0	3	1	18.228	2.781	PDB_exact_pair_aggregate	1.000000	ge50				0.999019	0.997977	0.001042	1.0	0.004982	0.004982	0.091252	0.091251
SCF:0007517	AC:005787	A0A8W4F7N8	A0A8D0Q6N1	A0A287AAR5	9bwd-assembly1.cif.gz	gt24	0	3	1	18.228	2.447	PDB_exact_pair_aggregate	0.347400	30_40			A0A287AAR5	0.999798	0.997977	0.001821	1.0	0.983363	0.004982	0.813799	0.091251
SCF:0007518	AC:005788	P12629	P82180	P23326	5h1s-assembly1.cif.gz	gt24	0	5	1	38.883	2.766	PDB_exact_pair_aggregate	0.302800	30_40				0.999928	0.999924	0.000004	1.0	0.937138	0.903964	0.601867	0.721315
SCF:0007519	AC:005788	P12629	P82180	P82403	5h1s-assembly1.cif.gz	gt24	0	5	1	38.883	3.734	PDB_exact_pair_aggregate	0.300000	30_40				0.999824	0.999924	-0.000100	0.0	0.004211	0.903964	0.678283	0.721315
SCF:0007520	AC:005788	P82180	P12629	P27683	5h1s-assembly1.cif.gz	gt24	0	5	1	38.883	2.906	PDB_exact_pair_aggregate	0.279100	20_30				0.999528	0.999924	-0.000396	0.0	0.950169	0.903964	0.729759	0.721315
SCF:0007521	AC:005789	O94822	P18621	P84098	9gy4-assembly1.cif.gz	gt24	0	1	0	27.414	3.169	PDB_exact_pair_aggregate	0.324300	30_40			P84098	0.992702	0.973884	0.018818	1.0	0.125601	0.004570	0.597635	0.540182
SCF:0007522	AC:005789	O94822	P18621	P62899	9gy4-assembly1.cif.gz	gt24	0	1	0	27.414	2.634	PDB_exact_pair_aggregate	0.252500	20_30				0.999405	0.973884	0.025521	1.0	0.184628	0.004570	0.284457	0.540182
SCF:0007523	AC:005790	Q9GZL7	Q8WTT2	Q14137	8fky-assembly1.cif.gz	gt24	0	1	0	87.836	2.847	same_assembly_bridge	0.282100	20_30				0.999271	0.996449	0.002822	1.0	0.004298	0.771296	0.768095	0.761421
SCF:0007524	AC:005792	E1UWE3	E1UWC9	E1UWD2	9ihp-assembly1.cif.gz	gt24	0	4	1	52.650	2.164	PDB_exact_pair_aggregate	0.231900	20_30				0.999939	0.993861	0.006078	1.0	0.004195	0.004218	0.497403	0.149602
SCF:0007525	AC:005793	O14187	Q9UUC6	O42661	3jb9-assembly1.cif.gz	gt24	0	1	0	10.706	2.866	PDB_exact_pair_aggregate	0.352300	30_40				0.061630	0.007456	0.054174	1.0				
SCF:0007526	AC:005793	O14187	Q9UUC6	Q10163	3jb9-assembly1.cif.gz	gt24	0	1	0	10.706	2.253	PDB_exact_pair_aggregate	0.341200	30_40				0.101919	0.007456	0.094463	1.0				
SCF:0007527	AC:005794	A0T0T1	B8BX93	B8BVI1	8iwh-assembly1.cif.gz	gt24	0	1	0	21.780	3.551	PDB_exact_pair_aggregate	0.663200	ge50				0.999351	0.998869	0.000482	1.0	0.041905	0.014395	0.115718	0.087092
SCF:0007528	AC:005794	A0T0T1	B8BX93	B8BUU4	8iwh-assembly1.cif.gz	gt24	0	1	0	21.780	3.185	PDB_exact_pair_aggregate	0.419500	40_50				0.999579	0.998869	0.000710	1.0	0.016351	0.014395	0.078286	0.087092
SCF:0007529	AC:005794	A0T0T1	B8BX93	B8BVI4	8iwh-assembly1.cif.gz	gt24	0	1	0	21.780	2.814	PDB_exact_pair_aggregate	0.367300	30_40				0.999684	0.998869	0.000815	1.0	0.014074	0.014395	0.115169	0.087092
SCF:0007530	AC:005797	P39744	Q04660	Q07896	7nac-assembly1.cif.gz	gt24	0	5	1	16.513	2.209	same_assembly_bridge	0.303700	30_40	P39744		Q07896	0.851200	0.989752	-0.138552	0.0	0.744003	0.362422	0.681220	0.639314
SCF:0007531	AC:005797	Q04660	P39744	P25808	7nac-assembly1.cif.gz	gt24	0	5	1	16.513	3.244	PDB_exact_pair_aggregate	0.292900	20_30		P39744		0.997657	0.989752	0.007905	1.0	0.046672	0.362422	0.729213	0.639314
SCF:0007532	AC:005797	Q04660	P39744	Q03532	7nac-assembly1.cif.gz	gt24	0	5	1	16.513	2.272	PDB_exact_pair_aggregate	0.285700	20_30		P39744		0.999727	0.989752	0.009975	1.0	0.111634	0.362422	0.731355	0.639314
SCF:0007533	AC:005797	Q04660	P39744	Q07896	7nac-assembly1.cif.gz	gt24	0	5	1	16.513	2.255	same_assembly_bridge	0.271200	20_30		P39744	Q07896	0.994332	0.989752	0.004580	1.0	0.659642	0.362422	0.720952	0.639314
SCF:0007534	AC:005799	A0A286ZNK1	F1S9B7	A0A5G2R2V2	6gb2-assembly1.cif.gz	gt24	0	7	1	12.066	4.608	PDB_exact_pair_aggregate	0.241400	20_30				0.999926	0.999905	0.000021	1.0	0.984461	0.004175	0.696521	0.309687
SCF:0007535	AC:005800	A0A836D7R1	A0A6P3E3I5	O78747	7zeb-assembly1.cif.gz	gt24	0	3	1	37.612	2.621	PDB_exact_pair_aggregate	0.291700	20_30				0.000073	0.000202	-0.000129	0.0	0.004253	0.004188	0.033413	0.021851
SCF:0007536	AC:005801	K7GR43	Q7IIB7	Q9TDR1	7w0y-assembly1.cif.gz	gt24	0	14	1	59.085	2.284	PDB_exact_pair_aggregate	0.290500	20_30				0.999829	0.999820	0.000009	1.0	0.051582	0.082995	0.624698	0.698008
SCF:0007537	AC:005801	K7GR43	Q7IIB7	O79874	7w0y-assembly1.cif.gz	gt24	0	14	1	59.085	2.260	PDB_exact_pair_aggregate	0.249100	20_30				0.999884	0.999820	0.000064	1.0	0.127227	0.082995	0.653965	0.698008
SCF:0007538	AC:005802	P18621	Q8TDD1	Q9NVP1	8fkv-assembly1.cif.gz	gt24	0	5	1	69.931	2.913	PDB_exact_pair_aggregate	0.346800	30_40				0.999788	0.995314	0.004474	1.0	0.012807	0.029029	0.763249	0.626103
SCF:0007539	AC:005802	P18621	Q8TDD1	Q9NVU7	8fkv-assembly1.cif.gz	gt24	0	5	1	69.931	4.269	PDB_exact_pair_aggregate	0.303500	30_40			Q9NVU7	0.114290	0.995314	-0.881024	0.0	0.053528	0.029029	0.612545	0.626103
SCF:0007540	AC:005802	P18621	Q8TDD1	Q13823	8fkv-assembly1.cif.gz	gt24	0	5	1	69.931	2.019	PDB_exact_pair_aggregate	0.283800	20_30				0.999703	0.995314	0.004389	1.0	0.323008	0.029029	0.641570	0.626103
SCF:0007541	AC:005804	A0A8D1UDM1	F1ST79	A0A287ANU4	5aj3-assembly1.cif.gz	gt24	0	2	1	38.584	3.416	PDB_exact_pair_aggregate	0.813800	ge50				0.999914	0.999883	0.000031	1.0	0.960675	0.797565	0.715251	0.831348
SCF:0007542	AC:005804	A0A8D1UDM1	F1ST79	A0A4X1SZV4	5aj3-assembly1.cif.gz	gt24	0	2	1	38.584	3.023	PDB_exact_pair_aggregate	0.287500	20_30				0.999921	0.999883	0.000038	1.0	0.977719	0.797565	0.791944	0.831348
SCF:0007543	AC:005806	P14120	P53261	P25582	7nac-assembly1.cif.gz	gt24	0	16	1	35.231	2.374	PDB_exact_pair_aggregate	0.289300	20_30				0.999930	0.999929	0.000001	1.0	0.581423	0.006872	0.731774	0.729354
SCF:0007544	AC:005806	P14120	P53261	P25808	7nac-assembly1.cif.gz	gt24	0	16	1	35.231	2.270	PDB_exact_pair_aggregate	0.286100	20_30				0.999879	0.999929	-0.000050	0.0	0.060106	0.006872	0.795465	0.729354
SCF:0007545	AC:005806	P53261	P14120	P04456	7nac-assembly1.cif.gz	gt24	0	16	1	35.231	2.752	PDB_exact_pair_aggregate	0.293300	20_30				0.999885	0.999929	-0.000044	0.0	0.007986	0.006872	0.579778	0.729354
SCF:0007546	AC:005807	P05756	P0C0X0	Q3E7X9	6zu9-assembly1.cif.gz	gt24	0	12	1	22.941	2.405	PDB_exact_pair_aggregate	0.985100	ge50				0.999943	0.999943	0.000000	0.5	0.873297	0.867464	0.761321	0.815434
SCF:0007547	AC:005807	P0C0X0	P05756	O13516	6zu9-assembly1.cif.gz	gt24	0	12	1	22.941	2.465	PDB_exact_pair_aggregate	0.308300	30_40				0.999945	0.999943	0.000002	1.0	0.845979	0.867464	0.743797	0.815434
SCF:0007548	AC:005807	P0C0X0	P05756	P07280	6zu9-assembly1.cif.gz	gt24	0	12	1	22.941	3.111	PDB_exact_pair_aggregate	0.307700	30_40				0.999860	0.999943	-0.000083	0.0	0.808807	0.867464	0.674685	0.815434
SCF:0007549	AC:005807	P0C0X0	P05756	P0CX23	6zu9-assembly1.cif.gz	gt24	0	12	1	22.941	2.643	PDB_exact_pair_aggregate	0.270000	20_30				0.999776	0.999943	-0.000167	0.0	0.871558	0.867464	0.796966	0.815434
SCF:0007550	AC:005808	P50370	P59763	P37256	9imn-assembly1.cif.gz	gt24	0	5	1	28.492	2.202	PDB_exact_pair_aggregate	0.259300	20_30	P50370	P12240	O19927	0.758458	0.244418	0.514040	1.0	0.004530	0.022386	0.485399	0.592381
SCF:0007551	AC:005808	P59763	P50370	P18263	9imn-assembly1.cif.gz	gt24	0	5	1	28.492	2.835	PDB_exact_pair_aggregate	0.434800	40_50	P12240	P50370	P19054	0.767403	0.244418	0.522985	1.0	0.166807	0.022386	0.517013	0.592381
SCF:0007552	AC:005808	P59763	P50370	P37256	9imn-assembly1.cif.gz	gt24	0	5	1	28.492	2.850	PDB_exact_pair_aggregate	0.411800	40_50	P12240	P50370	O19927	0.030623	0.244418	-0.213795	0.0	0.005290	0.022386	0.488203	0.592381
SCF:0007553	AC:005808	P59763	P50370	P92277	9imn-assembly1.cif.gz	gt24	0	5	1	28.492	2.483	PDB_exact_pair_aggregate	0.222200	20_30	P12240	P50370	P92277	0.891043	0.244418	0.646625	1.0	0.004677	0.022386	0.600428	0.592381
SCF:0007554	AC:005812	P23638	Q04062	P40016	5wvi-assembly1.cif.gz	gt24	0	25	1	10.563	3.944	PDB_exact_pair_aggregate	0.307700	30_40	P23638			0.999588	0.999925	-0.000337	0.0	0.004180	0.004200	0.132904	0.523653
SCF:0007555	AC:005812	P23638	Q04062	Q12250	5wvi-assembly1.cif.gz	gt24	0	25	1	10.563	2.092	PDB_exact_pair_aggregate	0.269400	20_30	P23638		Q12250	0.999914	0.999925	-0.000011	0.0	0.004196	0.004200	0.343628	0.523653
SCF:0007556	AC:005812	P23638	Q04062	Q12377	5wvi-assembly1.cif.gz	gt24	0	25	1	10.563	2.342	PDB_exact_pair_aggregate	0.247700	20_30	P23638			0.999723	0.999925	-0.000202	0.0	0.004181	0.004200	0.593982	0.523653
SCF:0007557	AC:005812	Q04062	P23638	P23639	5wvi-assembly1.cif.gz	gt24	0	25	1	10.563	2.465	same_assembly_bridge	0.385700	30_40		P23638		0.999867	0.999925	-0.000058	0.0	0.004179	0.004200	0.556082	0.523653
SCF:0007558	AC:005812	Q04062	P23638	P21243	5wvi-assembly1.cif.gz	gt24	0	25	1	10.563	2.380	PDB_exact_pair_aggregate	0.342600	30_40		P23638		0.999923	0.999925	-0.000002	0.0	0.004182	0.004200	0.480014	0.523653
SCF:0007559	AC:005812	Q04062	P23638	P40302	5wvi-assembly1.cif.gz	gt24	0	25	1	10.563	2.541	PDB_exact_pair_aggregate	0.334800	30_40		P23638		0.999923	0.999925	-0.000002	0.0	0.004177	0.004200	0.404872	0.523653
SCF:0007560	AC:005813	I7MG46	W7WWA2	I7MLZ4	8tid-assembly1.cif.gz	gt24	0	1	0	22.471	2.039	same_assembly_bridge	0.279700	20_30	I7MG46		I7MLZ4	0.015220	0.468470	-0.453250	0.0	0.004176	0.004179	0.156058	0.329777
SCF:0007561	AC:005813	W7WWA2	I7MG46	I7M6D6	8tid-assembly1.cif.gz	gt24	0	1	0	22.471	2.921	PDB_exact_pair_aggregate	0.268600	20_30		I7MG46	I7M6D6	0.003852	0.468470	-0.464618	0.0	0.004181	0.004179	0.334960	0.329777
SCF:0007562	AC:005815	Q02543	Q9BRT6	P47914	8idy-assembly1.cif.gz	gt24	0	26	1	25.024	2.356	PDB_exact_pair_aggregate	0.301900	30_40				0.999804	0.999835	-0.000031	0.0	0.513044	0.014576	0.777125	0.246899
SCF:0007563	AC:005815	Q9BRT6	Q02543	P26373	8idy-assembly1.cif.gz	gt24	0	26	1	25.024	3.621	PDB_exact_pair_aggregate	0.330600	30_40				0.999711	0.999835	-0.000124	0.0	0.017543	0.014576	0.616990	0.246899
SCF:0007564	AC:005816	P61960	P62899	P42766	8ohd-assembly1.cif.gz	gt24	0	4	1	97.450	3.640	PDB_exact_pair_aggregate	0.304300	30_40			P42766	0.663674	0.995112	-0.331438	0.0	0.004609	0.018843	0.000044	0.000423
SCF:0007565	AC:005816	P61960	P62899	P26373	8ohd-assembly1.cif.gz	gt24	0	4	1	97.450	2.481	PDB_exact_pair_aggregate	0.277800	20_30				0.992204	0.995112	-0.002908	0.0	0.004265	0.018843	0.497903	0.000423
SCF:0007566	AC:005817	O00488	Q9NZM5	Q9BZE4	8fl4-assembly1.cif.gz	gt24	0	5	1	41.588	3.544	PDB_exact_pair_aggregate	0.274600	20_30			Q9BZE4	0.999919	0.997826	0.002093	1.0	0.717054	0.365959	0.850602	0.769617
SCF:0007567	AC:005817	Q9NZM5	O00488	P42766	8fl4-assembly1.cif.gz	gt24	0	5	1	41.588	3.056	PDB_exact_pair_aggregate	0.302300	30_40			P42766	0.999061	0.997826	0.001235	1.0	0.124152	0.365959	0.628687	0.769617
SCF:0007568	AC:005820	P20433	P35189	P32773	5sva-assembly1.cif.gz	gt24	0	1	0	66.500	2.615	PDB_exact_pair_aggregate	0.304600	30_40	P20433	P35189	P32773	0.999069	0.036849	0.962220	1.0	0.007137	0.004616	0.301741	0.607736
SCF:0007569	AC:005820	P20433	P35189	P20436	5sva-assembly1.cif.gz	gt24	0	1	0	66.500	2.191	PDB_exact_pair_aggregate	0.281200	20_30	P20433	P35189	C4R273	0.999951	0.036849	0.963102	1.0	0.044999	0.004616	0.750205	0.607736
SCF:0007570	AC:005821	A0A2I0BQ13	A0A2I0BU46	A0A2I0BXS0	8g6e-assembly1.cif.gz	gt24	0	1	0	23.913	2.684	same_assembly_bridge	0.326500	30_40				0.999845	0.999907	-0.000062	0.0	0.973336	0.910702	0.680553	0.767741
SCF:0007571	AC:005821	A0A2I0BQ13	A0A2I0BU46	W7K1J4	8g6e-assembly1.cif.gz	gt24	0	1	0	23.913	2.928	PDB_exact_pair_aggregate	0.305000	30_40				0.999851	0.999907	-0.000056	0.0	0.680146	0.910702	0.787994	0.767741
SCF:0007572	AC:005821	A0A2I0BQ13	A0A2I0BU46	W7K040	8g6e-assembly1.cif.gz	gt24	0	1	0	23.913	3.308	PDB_exact_pair_aggregate	0.274700	20_30				0.999910	0.999907	0.000003	1.0	0.944460	0.910702	0.707219	0.767741
SCF:0007573	AC:005821	A0A2I0BU46	A0A2I0BQ13	A0A0L7LVZ5	8g6e-assembly1.cif.gz	gt24	0	1	0	23.913	2.264	PDB_exact_pair_aggregate	0.364100	30_40				0.999882	0.999907	-0.000025	0.0	0.947972	0.910702	0.763186	0.767741
SCF:0007574	AC:005821	A0A2I0BU46	A0A2I0BQ13	A0A2I0BP34	8g6e-assembly1.cif.gz	gt24	0	1	0	23.913	2.647	PDB_exact_pair_aggregate	0.364100	30_40				0.999896	0.999907	-0.000011	0.0	0.947972	0.910702	0.763186	0.767741
SCF:0007575	AC:005821	A0A2I0BU46	A0A2I0BQ13	O77396	8g6e-assembly1.cif.gz	gt24	0	1	0	23.913	2.827	PDB_exact_pair_aggregate	0.315300	30_40				0.999825	0.999907	-0.000082	0.0	0.943354	0.910702	0.733194	0.767741
SCF:0007576	AC:005823	A2DP51	A2EP03	A2ET60	5xy3-assembly1.cif.gz	gt24	0	1	0	10.580	2.649	PDB_exact_pair_aggregate	0.291000	20_30				0.998812	0.999834	-0.001022	0.0	0.886409	0.797625	0.837320	0.820835
SCF:0007577	AC:005824	G1TPV3	G1SLC2	G1SWM1	6w2s-assembly1.cif.gz	gt24	0	4	1	67.413	2.510	PDB_exact_pair_aggregate	0.329900	30_40				0.999948	0.999861	0.000087	1.0	0.957743	0.004187	0.796218	0.698808
SCF:0007578	AC:005824	G1TPV3	G1SLC2	O18789	6w2s-assembly1.cif.gz	gt24	0	4	1	67.413	2.778	PDB_exact_pair_aggregate	0.329800	30_40				0.999947	0.999861	0.000086	1.0	0.969626	0.004187	0.802162	0.698808
SCF:0007579	AC:005824	G1TPV3	G1SLC2	G1SKF7	6w2s-assembly1.cif.gz	gt24	0	4	1	67.413	2.283	PDB_exact_pair_aggregate	0.259100	20_30				0.999943	0.999861	0.000082	1.0	0.960881	0.004187	0.797527	0.698808
SCF:0007580	AC:005826	Q9BZE4	Q9H7B2	P84098	8rl2-assembly1.cif.gz	gt24	0	3	1	27.175	2.914	PDB_exact_pair_aggregate	0.300000	30_40	Q9BZE4		P84098	0.999849	0.999750	0.000099	1.0	0.486955	0.004656	0.685506	0.688446
SCF:0007581	AC:005826	Q9BZE4	Q9H7B2	P46777	8rl2-assembly1.cif.gz	gt24	0	3	1	27.175	2.889	PDB_exact_pair_aggregate	0.290000	20_30	Q9BZE4			0.999825	0.999750	0.000075	1.0	0.225410	0.004656	0.685288	0.688446
SCF:0007582	AC:005826	Q9BZE4	Q9H7B2	P62424	8rl2-assembly1.cif.gz	gt24	0	3	1	27.175	2.881	PDB_exact_pair_aggregate	0.278000	20_30	Q9BZE4			0.999321	0.999750	-0.000429	0.0	0.664171	0.004656	0.574282	0.688446
SCF:0007583	AC:005826	Q9H7B2	Q9BZE4	Q9BVP2	8rl2-assembly1.cif.gz	gt24	0	3	1	27.175	3.436	PDB_exact_pair_aggregate	0.299200	20_30		Q9BZE4		0.999626	0.999750	-0.000124	0.0	0.005300	0.004656	0.758251	0.688446
SCF:0007584	AC:005826	Q9H7B2	Q9BZE4	Q13823	8rl2-assembly1.cif.gz	gt24	0	3	1	27.175	2.428	same_assembly_bridge	0.296600	20_30		Q9BZE4		0.999711	0.999750	-0.000039	0.0	0.004394	0.004656	0.678364	0.688446
SCF:0007585	AC:005827	Q96DI7	Q53GS9	O43395	3jcr-assembly1.cif.gz	gt24	0	11	1	19.786	3.310	PDB_exact_pair_aggregate	0.331800	30_40				0.998819	0.999911	-0.001092	0.0	0.221193	0.004177	0.745163	0.795157
SCF:0007586	AC:005827	Q96DI7	Q53GS9	Q99459	3jcr-assembly1.cif.gz	gt24	0	11	1	19.786	0.814	PDB_exact_pair_aggregate	0.316000	30_40				0.999927	0.999911	0.000016	1.0	0.004186	0.004177	0.770064	0.795157
SCF:0007587	AC:005832	Q1K8Y7	V5IMN1	Q7SA60	6yws-assembly1.cif.gz	gt24	0	3	1	28.068	2.509	PDB_exact_pair_aggregate	0.302600	30_40				0.999855	0.999472	0.000383	1.0	0.941500	0.926944	0.666313	0.554994
SCF:0007588	AC:005832	Q1K8Y7	V5IMN1	Q7RYM5	6yws-assembly1.cif.gz	gt24	0	3	1	28.068	2.274	PDB_exact_pair_aggregate	0.314900	30_40				0.996194	0.999472	-0.003278	0.0	0.984123	0.926944	0.824895	0.554994
SCF:0007589	AC:005832	V5IMN1	Q1K8Y7	Q1K8C8	6yws-assembly1.cif.gz	gt24	0	3	1	28.068	3.095	PDB_exact_pair_aggregate	0.300800	30_40				0.999931	0.999472	0.000459	1.0	0.919528	0.926944	0.779388	0.554994
SCF:0007590	AC:005832	V5IMN1	Q1K8Y7	Q8X081	6yws-assembly1.cif.gz	gt24	0	3	1	28.068	2.453	PDB_exact_pair_aggregate	0.288000	20_30				0.999935	0.999472	0.000463	1.0	0.939919	0.926944	0.743896	0.554994
