ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:004802	P47964	Q5M9P1	10090	6swa	43	gt24	1	1	coordinate_verified_open_wedge	0.9333	0.9906	11.044	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004803	A0A069QEE3	A0A087L9L7	287	6spf	50	gt24	4	4	coordinate_verified_open_wedge	0.9915	1.0000	24.324	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004804	A0A1Q2TSK9	A2T3R1	28875	8bp8	31	gt24	2	2	coordinate_verified_open_wedge	0.8918	0.9014	40.709	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004805	Q8TL48	Q8TU90	188937	9znf	58	gt24	7	7	coordinate_verified_open_wedge	0.9821	0.9827	35.262	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004806	B5FVD3	Q6C674	284591	6yj4	42	gt24	8	8	coordinate_verified_open_wedge	0.9885	0.9040	27.947	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004807	F1PJP5	P60058	9615	6ftj	55	gt24	3	3	coordinate_verified_open_wedge	0.9135	0.9118	10.756	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004808	A0A8D1TTB3	F1SCH1	9823	8ud1	45	gt24	2	2	coordinate_verified_open_wedge	0.9206	0.8905	71.325	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004809	A0QSD6	A0QSD7	246196	5zep	54	gt24	14	14	coordinate_verified_open_wedge	0.7386	0.7636	58.662	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		P80372	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004810	A0A6J4B150	A0A6J4B3M5	240364	6ly5	36	gt24	1	1	coordinate_verified_open_wedge	0.8256	0.8468	37.580	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004811	A0A1C8XRM8	A0A9J4RF17	3046	7pi0	50	gt24	1	1	coordinate_verified_open_wedge	0.8571	1.0721	30.828	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004812	P07012	P0AG63	83333	6ogg	50	gt24	14	14	coordinate_verified_open_wedge	0.9890	0.9524	51.425	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		P0AG63	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004813	G0S0D6	G0SEW3	759272	8i9z	58	gt24	16	16	coordinate_verified_open_wedge	0.9450	0.6989	26.065	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004814	A0A1S4AVP7	A0A1S4BSU3	4097	8azw	43	gt24	2	2	coordinate_verified_open_wedge	0.8667	1.0551	17.819	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004815	Q5JGR4	Q5JJE2	69014	6skf	60	gt24	3	3	coordinate_verified_open_wedge	0.9143	0.9852	16.849	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004816	P12629	P22798	3562	5mlc	29	gt24	7	7	coordinate_verified_open_wedge	0.7840	0.4280	24.095	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004817	C4LXC8	C4M7U2	294381	9v1i	41	gt24	6	6	coordinate_verified_open_wedge	0.9940	0.9951	15.005	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004818	F2Z660	Q6C9Z1	284591	7o6y	42	gt24	7	7	coordinate_verified_open_wedge	0.9365	0.7890	53.141	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004819	A0A3Q8I959	E9BU64	5661	3jcs	40	gt24	1	1	coordinate_verified_open_wedge	0.8912	0.9286	28.415	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004820	A0A376TVY0	C3SQV2	562	9ax8	48	gt24	1	1	coordinate_verified_open_wedge	0.6724	1.1400	16.662	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004821	P0A7V0	P36675	83333	5u4i	51	gt24	6	6	coordinate_verified_open_wedge	0.9295	0.6528	24.631	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004822	Q8TZM6	Q8U008	186497	9fny	60	gt24	3	3	coordinate_verified_open_wedge	1.0000	0.9735	29.639	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004823	P19387	Q8N201	9606	9vd9	35	gt24	1	1	coordinate_verified_open_wedge	0.9418	0.8123	14.948	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004824	O96774	P0DJ20	5911	4v8p	43	gt24	1	3	coordinate_verified_open_wedge	0.3785	1.0000	15.228	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004825	P0CX82	P53742	559292	7bt6	44	gt24	17	17	coordinate_verified_open_wedge	0.6296	0.9300	13.916	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004826	A2DIM3	A2DTR8	412133	5xyi	33	gt24	1	1	coordinate_verified_open_wedge	1.0046	0.7613	19.272	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004827	P52907	Q13561	9606	9b7j	25	gt24	2	2	coordinate_verified_open_wedge	0.9930	0.8130	17.994	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004828	G0SCK6	G0SEI0	759272	8i9y	57	gt24	5	5	coordinate_verified_open_wedge	0.8190	0.9074	14.913	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004829	Q99N92	Q9JKF7	10090	9hch	56	gt24	4	4	coordinate_verified_open_wedge	1.1892	0.8690	41.591	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004830	P80374	Q5SM01	300852	4v4s	50	gt24	4	6	coordinate_verified_open_wedge	0.9922	0.9656	14.835	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	C3SRY2		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004831	A0A140UHW4	I3LGM5	9823	7nsh	59	gt24	10	10	coordinate_verified_open_wedge	0.7694	0.8497	20.858	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004832	Q72GJ6	Q72HR3	262724	4v9n	50	gt24	1	2	coordinate_verified_open_wedge	0.9577	0.8941	16.189	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004833	O75438	O95299	9606	5xtd	45	gt24	4	4	coordinate_verified_open_wedge	0.9655	0.9014	8.639	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004834	P10898	Q93WE0	3055	6kac	56	gt24	3	3	coordinate_verified_open_wedge	0.9740	0.8795	21.180	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004835	A2DHU8	A2DTR8	412133	5xyi	33	gt24	1	1	coordinate_verified_open_wedge	0.5806	0.7613	35.869	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004836	Q8Y6M6	Q927L6	169963	7nhn	47	gt24	1	1	coordinate_verified_open_wedge	0.8514	0.9195	40.150	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004837	P0A7N4	P0A7Z4	83333	6ztn	54	gt24	22	22	coordinate_verified_open_wedge	0.9825	0.6322	13.127	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		P0A7Z4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004838	P61941	Q72I14	262724	4v9k	56	gt24	17	34	coordinate_verified_open_wedge	0.9470	1.0000	13.002	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004839	P09595	P62128	3562	6eri	53	gt24	6	6	coordinate_verified_open_wedge	0.9954	0.9919	16.206	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004840	P60059	P62891	9606	6w6l	49	gt24	3	3	coordinate_verified_open_wedge	0.9118	0.9804	21.480	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004841	A0A071L356	A0A2V3F3S9	287	6spg	50	gt24	4	4	coordinate_verified_open_wedge	0.6761	0.8701	26.439	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004842	C7DZL9	Q7JYH3	7227	8esw	43	gt24	2	2	coordinate_verified_open_wedge	1.0000	0.9647	22.012	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004843	P48270	Q5QEB1	3055	28jw	55	gt24	2	2	coordinate_verified_open_wedge	0.9961	0.6518	13.794	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004844	P20434	Q04673	559292	7zs9	36	gt24	9	9	coordinate_verified_open_wedge	0.9953	0.8308	38.119	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	Q09191		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004845	A0A1B4XKU1	A0A1B4XM73	1351	6o8y	46	gt24	6	6	coordinate_verified_open_wedge	0.9792	0.9697	34.303	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004846	O60104	Q10317	284812	5u0s	28	gt24	2	2	coordinate_verified_open_wedge	0.3138	0.6477	19.198	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	O60104	Q10317	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004847	P47822	Q99278	559292	8ceo	52	gt24	7	7	coordinate_verified_open_wedge	0.9714	0.9652	65.631	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P47822		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004848	A2RNN4	A2RNR2	416870	5myj	48	gt24	1	1	coordinate_verified_open_wedge	0.9932	0.9592	16.863	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004849	G0S387	G0SE30	759272	5oql	53	gt24	1	1	coordinate_verified_open_wedge	0.7995	1.0326	23.623	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004850	P0A7T3	P0A8T7	83333	8y5k	59	gt24	20	20	coordinate_verified_open_wedge	1.0000	0.9488	36.629	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		P0A8T7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004851	Q4J8U1	Q4JB44	330779	8wq2	26	gt24	11	11	coordinate_verified_open_wedge	0.9740	0.8214	9.115	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004852	P0DJ57	P0DJ58	312017	4v8p	43	gt24	1	2	coordinate_verified_open_wedge	0.8067	0.9854	44.029	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004853	A0A2K3CQY8	A0A2K3E3V0	3055	7pkq	40	gt24	1	1	coordinate_verified_open_wedge	0.5433	0.8281	18.700	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004854	Q5JTH9	Q9ULX3	9606	7wu0	34	gt24	4	4	coordinate_verified_open_wedge	0.7008	0.7888	13.137	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004855	A0A069QC44	A0A069QEB6	287	6spf	50	gt24	4	4	coordinate_verified_open_wedge	0.9844	0.9927	32.513	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004856	P9WH25	P9WH37	83332	7msh	50	gt24	10	10	coordinate_verified_open_wedge	0.8411	0.7555	9.516	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004857	A0A8I6Y1Z8	F2CTD7	112509	7eu3	25	gt24	1	1	coordinate_verified_open_wedge	0.6550	0.7078	27.146	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004858	Q5SJE1	Q5SLP7	300852	4v90	53	gt24	45	74	coordinate_verified_open_wedge	1.0000	0.9913	12.455	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		Q5SLP7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004859	P61353	Q9Y221	9606	8fky	56	gt24	1	1	coordinate_verified_open_wedge	0.9926	1.0000	83.274	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004860	Q4CSL1	Q4CXR4	353153	7ase	50	gt24	1	1	coordinate_verified_open_wedge	0.8582	1.0000	16.040	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004861	P18933	Q94511	7227	8ba0	43	gt24	4	4	coordinate_verified_open_wedge	0.9598	0.9261	52.745	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004862	Q9HUM9	Q9HWF8	208964	8cd1	49	gt24	2	2	coordinate_verified_open_wedge	0.7554	0.8915	10.026	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004863	F1SR64	F1SVC5	9823	7nsh	59	gt24	10	10	coordinate_verified_open_wedge	0.8705	1.0000	29.191	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004864	P0C2H6	Q12024	559292	7r7a	54	gt24	8	8	coordinate_verified_open_wedge	0.9926	0.7326	24.345	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004865	P03910	Q02376	9913	7qso	45	gt24	44	44	coordinate_verified_open_wedge	0.9978	0.6316	18.341	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004866	B5FVF3	Q6C2Q1	284591	6rfq	41	gt24	3	3	coordinate_verified_open_wedge	0.9744	0.7083	30.864	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004867	Q9VQR2	Q9W380	7227	8esw	43	gt24	4	4	coordinate_verified_open_wedge	0.9434	0.8701	63.074	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004868	Q383R4	Q388L7	185431	6hiy	40	gt24	2	2	coordinate_verified_open_wedge	0.8745	0.9119	15.075	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004869	P09191	P14835	1111708	8tow	42	gt24	6	6	coordinate_verified_open_wedge	0.7955	0.9844	21.809	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		P14835	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004870	G0RY17	G0S273	759272	6rxt	55	gt24	7	7	coordinate_verified_open_wedge	0.6621	0.7083	34.818	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004871	Q836E3	Q839F3	226185	7p7q	48	gt24	2	2	coordinate_verified_open_wedge	0.8989	1.1456	15.016	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004872	O94288	Q10353	284812	8esq	55	gt24	2	2	coordinate_verified_open_wedge	0.4806	0.5938	67.374	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004873	Q13405	Q9H2W6	9606	7pd3	58	gt24	78	78	coordinate_verified_open_wedge	0.7771	0.7778	87.388	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004874	A0A3S7X3Z7	E9BR60	5661	6az1	33	gt24	1	1	coordinate_verified_open_wedge	0.9514	0.8492	50.118	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004875	B5FVF3	Q9B6D3	284591	6yj4	42	gt24	6	6	coordinate_verified_open_wedge	1.0000	0.9985	39.849	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004876	A0A6J4B024	A0A6J4B0N3	240364	6ly5	36	gt24	1	1	coordinate_verified_open_wedge	0.8232	0.9536	31.370	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004877	A8DYC4	Q7JYH3	7227	8esz	43	gt24	2	2	coordinate_verified_open_wedge	0.5691	0.9882	29.317	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004878	A0A7S3WZA0	R1ED82	2903	9jj8	51	gt24	2	2	coordinate_verified_open_wedge	0.8037	0.8636	32.810	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004879	P61313	P61353	9606	8ir3	55	gt24	147	147	coordinate_verified_open_wedge	0.4461	0.9926	18.375	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004880	Q1K7L7	Q7S2H6	367110	6yw5	37	gt24	2	2	coordinate_verified_open_wedge	1.1918	0.7484	26.664	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004881	A2RNP2	A2RNV0	416870	5myj	48	gt24	1	1	coordinate_verified_open_wedge	0.9672	0.8784	20.772	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004882	P42766	Q15050	9606	8ir1	50	gt24	13	13	coordinate_verified_open_wedge	0.8862	0.4986	46.776	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P42766		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004883	A0A125YVX8	B9Q056	432359	5xxu	33	gt24	1	1	coordinate_verified_open_wedge	0.5232	1.0352	32.606	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004884	D0VWR1	D0VWR5	32053	8ir7	39	gt24	45	45	coordinate_verified_open_wedge	0.9980	0.5968	11.233	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	Q8DIQ1	Q8DHJ2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004885	O51454	P94266	224326	8fmw	54	gt24	1	1	coordinate_verified_open_wedge	0.9538	1.1359	39.822	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004886	A0QSG0	A0QSG1	246196	9n5t	52	gt24	38	38	coordinate_verified_open_wedge	0.7810	0.9733	19.838	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		P62399	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004887	P49166	Q08687	559292	8hfr	58	gt24	1	1	coordinate_verified_open_wedge	0.9886	0.8427	61.304	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004888	P36100	P38902	559292	8uot	28	gt24	22	22	coordinate_verified_open_wedge	0.5124	0.9583	45.758	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P36100		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004889	P36585	Q9UT32	284812	8esr	53	gt24	3	3	coordinate_verified_open_wedge	0.6554	0.5737	28.622	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004890	O75380	Q9NX14	9606	9cwt	45	gt24	5	5	coordinate_verified_open_wedge	1.1290	0.5752	24.464	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004891	P19388	Q8IXH7	9606	9vd9	35	gt24	1	1	coordinate_verified_open_wedge	0.9952	0.9051	14.739	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004892	P28066	P54578	9606	7w3a	49	gt24	13	13	coordinate_verified_open_wedge	0.9876	1.0000	26.044	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P28066		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004893	D5MAJ8	D5MAL6	3888	9ifm	50	gt24	1	1	coordinate_verified_open_wedge	0.6066	0.9902	52.981	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004894	K9TX25	K9U6S7	251229	9i9l	36	gt24	2	2	coordinate_verified_open_wedge	0.3370	0.9789	14.777	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004895	A2RNQ2	A2RNZ2	416870	5myj	48	gt24	1	1	coordinate_verified_open_wedge	0.9855	0.8395	19.572	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004896	P0C0W9	P47019	559292	6ylg	52	gt24	4	4	coordinate_verified_open_wedge	0.8966	0.6229	20.312	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P0C0W9		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004897	P36528	P38064	559292	3j6b	39	gt24	8	8	coordinate_verified_open_wedge	0.7438	0.8405	34.699	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004898	A0QS62	A0QSL9	246196	5zet	32	gt24	28	28	coordinate_verified_open_wedge	0.8400	0.5678	38.998	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004899	P32496	P43593	559292	7qo5	49	gt24	2	2	coordinate_verified_open_wedge	0.8431	0.7455	31.265	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004900	A4ICV5	Q9GNZ8	5671	6qm8	28	gt24	2	2	coordinate_verified_open_wedge	1.0000	0.9913	18.079	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
