unified_triplet_id	evidence_route	negative_audit_label	negative_provisional_tier	structure_assembly_size_stratum	sequence_similarity_tier	sequence_identity_pct	min_tm	tmvec_proxy_score	negative_construct_or_isoform_scope_flag	ac_pair_key	ad_pair_key	sequence_complete	missing_roles	pilot_stratum	sampling_priority
CFPPI:LIT:000526133	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	47.300	0.5616		1	P21860|Q99075	P00533|Q99075	1			
CFPPI:LIT:000952122	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	72.500	0.7668		1	Q00959|Q13555	P11275|Q00959	1			
CFPPI:LIT:000789898	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	32.500	0.5260		1	Q13501|Q9Z0Y9	P11473|Q13501	1			
CFPPI:LIT:001568689	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	42.800	0.6001		0	P11226|P48740	O00187|P11226	1			
CFPPI:LIT:000826523	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	85.300	0.5539		1	Q12888|Q6ZW49	Q12888|Q6NZQ4	1			
CFPPI:LIT:000117904	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	32.900	0.5425		1	O60894|Q03431	O60894|Q16602	1			
CFPPI:LIT:000384843	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	61.700	0.5686		1	Q6P1N0|Q9H444	Q6P1N0|Q96CF2	1			
CFPPI:LIT:000349219	protnegdb_literature_noninteraction	strict	method_recovery		moderate_ge20_mincov40	26.800	0.7307		1	O54918|Q07813	O54918|Q92843	1			
CFPPI:LIT:000825119	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	35.700	0.5700		0	O14965|Q9ULW0	P31749|Q9ULW0	1			
CFPPI:LIT:001792488	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	61.900	0.7082		1	P04049|P15056	P10398|P15056	1			
CFPPI:LIT:001121411	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	83.800	0.7363		1	O15169|P49840	O15169|P49841	1			
CFPPI:LIT:001897799	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	45.400	0.6852		1	P10599|Q8NCT1	P10599|Q9H3M7	1			
CFPPI:LIT:000606856	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	34.400	0.6693		1	P06730|Q9NRA8	O60573|Q9NRA8	1			
CFPPI:LIT:000680618	protnegdb_literature_noninteraction	strict	entity_mapping_review		moderate_ge20_mincov40	25.600	0.5457		1	P31749|Q86Y07	O14733|Q86Y07	1			
CFPPI:LIT:001177342	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	44.500	0.7967		1	Q30201|Q9JKX3	P02786|Q30201	1			
CFPPI:LIT:000552963	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	47.400	0.5616		0	P00533|P04626	P04626|P21860	1			
CFPPI:LIT:001920180	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	90.700	0.6026		1	Q13501|Q9GZQ8	Q64337|Q9GZQ8	1			
CFPPI:LIT:001782337	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	26.700	0.7276		0	Q07812|Q13323	Q13323|Q92843	1			
CFPPI:LIT:001031725	protnegdb_literature_noninteraction	strict	entity_mapping_review		moderate_ge20_mincov40	25.200	0.7008		1	P01241|P16471	P01236|P16471	1			
CFPPI:LIT:001827118	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	46.000	0.7563		1	P41002|P63208	P41002|P52286	1			
CFPPI:LIT:000530055	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	74.000	0.5650		1	Q13627|Q8NCN4	Q8NCN4|Q9Y463	1			
CFPPI:LIT:000526414	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	37.900	0.7712		0	P01019|P30556	P01019|P50052	1			
CFPPI:LIT:000000907	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	59.000	0.6776		1	O00459|Q8IZP0	P26450|Q8IZP0	1			
CFPPI:LIT:000859172	protnegdb_literature_noninteraction	strict	entity_mapping_review		homologous_ge30_mincov50	40.800	0.5931		0	P15692|P35916	P15692|P17948	1			
CFPPI:LIT:000423360	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	28.800	0.5243		0	Q15796|Q16539	P31749|Q15796	1			
CFPPI:LIT:001256921	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	72.900	0.6554		0	Q13077|Q13489	Q13077|Q13490	1			
CFPPI:LIT:000545883	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	54.000	0.5958		1	P20827|P29317	P29317|P52803	1			
CFPPI:LIT:001820046	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	34.600	0.7512		1	O43353|Q9HC29	O43353|Q9Y239	1			
CFPPI:LIT:000095409	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	30.100	0.7285		1	P11802|P12004	P12004|Q8TDX7	1			
CFPPI:LIT:001925402	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	31.200	0.5275		1	P42574|P42575	P42574|P55211	1			
CFPPI:LIT:000972801	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	51.100	0.6224		1	P56704|Q14332	P56704|Q13467	1			
CFPPI:LIT:000104020	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	52.900	0.5698		0	P40200|Q92692	P15151|P40200	1			
CFPPI:LIT:001751061	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	31.100	0.6396		0	Q13616|Q86VP6	Q13620|Q86VP6	1			
CFPPI:LIT:001505911	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	26.500	0.7278		1	P40616|Q8IWJ2	P24408|Q8IWJ2	1			
CFPPI:LIT:001192215	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	78.600	0.5328		1	P10321|P43629	P10321|P43626	1			
CFPPI:LIT:001137190	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	26.400	0.5914		0	P33681|Q9Y6W8	O75144|Q9Y6W8	1			
CFPPI:LIT:000467508	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	90.900	0.6472		1	P08581|Q08048	P08581|P14210	1			
CFPPI:LIT:000677680	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	72.300	0.6089		1	P31749|Q9HAU4	P31749|Q9HCE7	1			
CFPPI:LIT:000292263	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	73.400	0.6556		1	P10321|Q8N149	P10321|Q8N423	1			
CFPPI:LIT:000578110	protnegdb_literature_noninteraction	strict	entity_mapping_review		homologous_ge30_mincov50	35.100	0.6076		1	P00533|Q6J9G0	P00533|P41240	1			
CFPPI:LIT:001411727	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	38.800	0.6179		1	O14543|O60674	O15524|O60674	1			
CFPPI:LIT:001571509	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	76.200	0.6037		1	Q07820|Q13794	P97287|Q13794	1			
CFPPI:LIT:001326728	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	50.700	0.5867		0	P01130|P02649	P02649|P98155	1			
CFPPI:LIT:001869698	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	48.300	0.7863		0	O95832|Q07157	O95500|Q07157	1			
CFPPI:LIT:000413443	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	65.800	0.6883		1	P78324|Q06124	P97710|Q06124	1			
CFPPI:LIT:000049084	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	30.400	0.7540		0	P31948|Q12931	P08238|P31948	1			
CFPPI:LIT:001364828	protnegdb_literature_noninteraction	strict	method_recovery		moderate_ge20_mincov40	28.200	0.5974		1	O14920|Q9GZQ8	Q9GZQ8|Q9UHD2	1			
CFPPI:LIT:000102360	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	25.700	0.7761		1	P24385|Q00534	Q00534|Q01043	1			
CFPPI:LIT:001572483	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	37.400	0.7262		0	P25205|P33992	P33992|P33993	1			
CFPPI:LIT:000017385	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	28.900	0.5883		1	Q07817|Q9HD36	Q07812|Q07817	1			
CFPPI:LIT:000376369	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	36.700	0.7833		1	P51681|P61073	P49682|P61073	1			
CFPPI:LIT:001720797	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	100.000	0.7296		1	Q9H3P7|Q9UBF8	A0A0B4J1S8|Q9H3P7	1			
CFPPI:LIT:000478682	protnegdb_literature_noninteraction	strict	entity_mapping_review		homologous_ge30_mincov50	42.700	0.6902		0	P13597|P20701	P20701|P32942	1			
CFPPI:LIT:000171618	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	49.200	0.5531		0	Q15596|Q92731	P03372|Q15596	1			
CFPPI:LIT:000424396	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	47.800	0.7652		0	O14733|Q16539	O14733|P45983	1			
CFPPI:LIT:001655816	protnegdb_literature_noninteraction	strict	entity_mapping_review		near_identical_ge90_mincov80	91.100	0.6374		1	O14974|Q96A00	O14974|O18734	1			
CFPPI:LIT:000857813	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	75.000	0.7702		1	P51587|Q29RF7	P51587|Q9NTI5	1			
CFPPI:LIT:001568797	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	42.400	0.5532		1	P11226|Q9JJS8	P11226|P48740	1			
CFPPI:LIT:000397020	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	26.200	0.1648		0	P01024|P17927	P01024|P08603	1			
CFPPI:LIT:001592485	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	31.500	0.1826		1	O00255|Q03164	O00255|Q9UMN6	1			
CFPPI:LIT:000513543	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	27.200	0.1995		1	P04626|P78352	P04626|Q86UT5	1			
CFPPI:LIT:000515556	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	92.100	0.1862		1	P50570|Q14247	P50570|Q60598	1			
CFPPI:LIT:001774669	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	36.700	0.1730		1	P11831|Q969V6	P11831|Q8IZQ8	1			
CFPPI:LIT:000089637	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	32.700	0.1085		1	P31749|Q07912	P31749|Q9UJM3	1			
CFPPI:LIT:001604354	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	40.100	0.1500		1	P16371|Q9UJU2	P16371|P91943	1			
CFPPI:LIT:001593511	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	31.700	0.1826		1	O00255|Q9UMN6	O00255|Q03164	1			
CFPPI:LIT:000912332	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	55.900	0.1710		1	O60885|P62805	P25440|P62805	1			
CFPPI:LIT:000604512	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	29.100	0.1994		1	P06730|P78344	P06730|Q04637	1			
CFPPI:LIT:001851253	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	29.200	0.1783		1	O14965|Q6PGQ7	O14965|Q9VVR2	1			
CFPPI:LIT:001868477	protnegdb_literature_noninteraction	strict	entity_mapping_review		homologous_ge30_mincov50	38.100	0.1621		1	P01137|Q8N2S1	P01137|Q14766	1			
CFPPI:LIT:000611489	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	29.100	0.1994		1	P11940|P78344	P11940|Q04637	1			
CFPPI:LIT:001824939	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	21.700	0.1821		1	P12931|Q8N3R9	P12931|Q99767	1			
CFPPI:LIT:000768226	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	26.600	0.1975		1	P01024|P05160	P01024|P20023	1			
CFPPI:LIT:001860993	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	20.900	0.1811		1	P43403|Q06187	D3ZYG0|P43403	1			
CFPPI:LIT:000636221	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	25.000	0.1876		1	Q8C310|Q9R1B9	Q9R1B9|Q9Y6N7	1			
CFPPI:LIT:001483862	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	20.900	0.1811		1	Q06187|Q13094	D3ZYG0|Q13094	1			
CFPPI:LIT:000602598	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	29.100	0.1994		1	P60842|P78344	P60842|Q04637	1			
CFPPI:LIT:000621669	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	92.100	0.1862		1	O43516|Q14247	O43516|Q60598	1			
CFPPI:LIT:001321958	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	33.000	0.1695		1	P01308|P11717	P01344|P11717	1			
CFPPI:LIT:001923923	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	35.900	0.1924		1	Q9LMA8|Q9SV55	Q9C5K8|Q9SV55	1			
CFPPI:LIT:000428552	protnegdb_literature_noninteraction	strict	entity_mapping_review		high_ge50_mincov70	78.200	0.1983		1	P41240|Q3U1F9	P41240|Q9NWQ8	1			
CFPPI:LIT:000441586	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	44.000	0.1666		1	P35222|P46938	P35222|Q9EPK5	1			
CFPPI:LIT:000404135	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	23.300	0.1436		1	P34998|Q92796	P34998|Q5T2W1	1			
CFPPI:LIT:001599521	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	31.500	0.1826		1	Q03164|Q9UBL3	Q9UBL3|Q9UMN6	1			
CFPPI:LIT:001144996	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	37.500	0.1955		1	P22681|Q96B97	P22681|Q9Y5K6	1			
CFPPI:LIT:000511361	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	23.400	0.1980		1	P04921|Q12959	P04921|Q9UDY2	1			
CFPPI:LIT:000404716	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	27.200	0.1995		1	P34998|P78352	P34998|Q86UT5	1			
CFPPI:LIT:000350600	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	74.600	0.1431		1	P10636|Q5S007	P19332|Q5S007	1			
CFPPI:LIT:001626072	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	86.200		0.991508	0	P0DTD1|Q6UUV7	P0C6X7|Q6UUV7	1			
CFPPI:LIT:000477369	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	89.500		0.999723	1	Q77YG0|Q93034	P12504|Q93034	1			
CFPPI:LIT:000477695	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	89.500		0.999723	1	Q13951|Q77YG0	P12504|Q13951	1			
CFPPI:LIT:000476267	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	97.000		0.997269	0	P61221|Q77YG1	P03347|P61221	1			
CFPPI:LIT:001218843	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	74.400		0.987265	1	O15169|P25054	O15169|P70039	1			
CFPPI:LIT:001199984	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	49.700		0.977122	1	P07207|P28159	P28159|Q01705	1			
CFPPI:LIT:000476390	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	100.000		1.000000	1	Q77YG1|Q99816	P04591|Q99816	1			
CFPPI:LIT:000978660	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	97.800		0.990672	1	P21359|P34900	P34900|P97526	1			
CFPPI:LIT:000287048	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	83.500		0.993769	1	Q01853|Q9BCZ4	Q01853|Q9BQE4	1			
CFPPI:LIT:001336671	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	38.100		0.922656	0	P05067|P98164	P05067|Q07954	1			
CFPPI:LIT:000090199	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	100.000		1.000000	1	D0UZS0|Q86V81	Q2HR75|Q86V81	1			
CFPPI:LIT:001847855	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	57.600		0.987562	1	P51587|P60896	P60896|P97929	1			
CFPPI:LIT:000990871	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	88.800		0.993148	0	P12931|Q9H3S7	F1M951|P12931	1			
CFPPI:LIT:000882552	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	86.200		0.991508	1	P0DTD1|Q9NXA8	P0C6X7|Q9NXA8	1			
CFPPI:LIT:001627282	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	45.800		0.976157	1	P0DTD1|P51114	K9N7C7|P51114	1			
CFPPI:LIT:000476172	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	94.800		0.998019	1	P62937|Q77YG1	P62937|Q72497	1			
CFPPI:LIT:001079553	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	34.000		0.924595	0	P04637|P36969	P04637|P18283	1			
CFPPI:LIT:000055815	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	100.000		1.000000	1	K4G2D7|P51572	P51572|Q77YB1	1			
CFPPI:LIT:001437302	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	36.300		0.801182	0	P35968|P49763	P35968|P52584	1			
CFPPI:LIT:001177294	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	27.600		0.907647	1	P13501|Q80KM9	P13501|P51681	1			
CFPPI:LIT:001624876	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	86.200		0.991508	1	P0DTD1|Q9BQE4	P0C6X7|Q9BQE4	1			
CFPPI:LIT:000503319	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	97.900		0.999275	1	P02649|Q91ZX7	P02649|Q07954	1			
CFPPI:LIT:000492024	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	96.700		0.988098	1	Q16531|Q2F514	Q16531|Q9QMH9	1			
CFPPI:LIT:001050370	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	38.100		0.922656	0	P06280|Q07954	P06280|P98164	1			
CFPPI:LIT:000523520	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	35.500		0.979650	1	P0DTC2|P27487	A0A2R4KP93|P27487	1			
CFPPI:LIT:000163535	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	24.600		0.802927	1	Q03164|Q9UNP9	P20659|Q9UNP9	1			
CFPPI:LIT:001024759	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	94.700		0.994184	1	F8VQ72|Q12933	Q12933|Q62925	1			
CFPPI:LIT:000534797	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	50.100	0.6689		0	Q08999|Q16254	P28749|Q16254	1			
CFPPI:LIT:001829041	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	32.300	0.5921		0	P22004|Q04771	Q04771|Q9PVK1	1			
CFPPI:LIT:000698852	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	28.200	0.4437		1	P03372|P23771	P10276|P23771	1			
CFPPI:LIT:000376108	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	23.400	0.7415		1	P51679|Q9UQE7	P49286|Q9UQE7	1			
CFPPI:LIT:001870373	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	25.600	0.6162		1	O00206|O60603	O60603|Q9Y2C9	1			
CFPPI:LIT:000673059	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	27.500	0.4844		1	P31749|Q8IVW4	P31152|P31749	1			
CFPPI:LIT:001112162	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	34.600	0.2136		1	Q9UHD2|Q9Y6K9	Q96CV9|Q9UHD2	1			
CFPPI:LIT:000688790	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	100.000	0.7332		1	P63044|Q60770	P63045|Q60770	1			
CFPPI:LIT:001754095	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	29.900	0.6780		1	P28482|Q9BPZ7	Q9BPZ7|Q9BXA6	1			
CFPPI:LIT:001924310	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	78.600	0.5982		1	O22476|Q9XIC7	O22476|Q94F62	1			
CFPPI:LIT:000291379	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	65.400	0.9568		1	P31947|Q99N57	P61982|Q99N57	1			
CFPPI:LIT:001153303	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	47.200	0.3740		0	P10914|P51610	P14316|P51610	1			
CFPPI:LIT:000199621	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	29.300	0.4958		1	Q15762|Q96NY8	P15151|Q15762	1			
CFPPI:LIT:001197120	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	79.800	0.7434		1	P10636|P18431	P10636|P49841	1			
CFPPI:LIT:000506868	protnegdb_literature_noninteraction	strict	method_recovery		high_ge50_mincov70	64.000	0.6153		1	P13688|Q8VIM0	P13688|Q8TDQ0	1			
CFPPI:LIT:000663792	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	30.900	0.4918		1	P11362|P31749	P11362|P32577	1			
CFPPI:LIT:000349519	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	52.700	0.6612		1	P70345|Q13794	Q07817|Q13794	1			
CFPPI:LIT:001689267	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	76.900	0.7899		1	P60953|Q13153	P60953|Q8CIN4	1			
CFPPI:LIT:001407912	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	59.500	0.3972		1	P04049|P10398	P04049|P15056	1			
CFPPI:LIT:001113791	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	41.200	0.6451		0	Q15116|Q9NZQ7	Q15116|Q9BQ51	1			
CFPPI:LIT:001052993	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	95.900	0.5964		1	Q9GZM8|Q9NRI5	Q9ERR1|Q9NRI5	1			
CFPPI:LIT:001733679	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	55.500	0.7608		1	O00401|Q5T0N5	O00401|Q8R511	1			
CFPPI:LIT:000601400	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	25.800	0.4667		1	Q13546|Q8NB16	Q13546|Q9Y572	1			
CFPPI:LIT:001749259	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	30.500	0.7784		1	Q13618|Q86VP6	Q13616|Q86VP6	1			
CFPPI:LIT:000453418	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	97.200	0.4290		1	P35222|Q9UJU2	P27782|P35222	1			
CFPPI:LIT:000344232	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	51.100	0.3430		1	P05067|P12023	P05067|Q06481	1			
CFPPI:LIT:001238001	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	34.100	0.6775		1	P25685|P34932	P25685|P34930	1			
CFPPI:LIT:000348576	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	36.300	0.7263		1	P01887|P70387	P01887|P01901	1			
CFPPI:LIT:001492854	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	87.200	0.5037		0	A0A8J1KWU4|Q9I9A7	O93352|Q9I9A7	1			
CFPPI:LIT:000194872	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	94.300	0.6704		1	P20936|Q07666	P20936|Q60749	1			
CFPPI:LIT:001280379	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	98.700	0.9850		0	P07900|Q9R0Q7	P07900|Q15185	1			
CFPPI:LIT:000712476	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	25.400	0.2474		0	P03372|P27540	P03372|Q16665	1			
CFPPI:LIT:000383299	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	31.200	0.4776		0	P08887|P26441	P26441|P26992	1			
CFPPI:LIT:001831673	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	35.600	0.2490		1	Q12824|Q9H8M2	Q12824|Q9NPI1	1			
CFPPI:LIT:001184096	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	43.600	0.4841		1	P40337|Q16665	P40337|Q99814	1			
CFPPI:LIT:001753480	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	32.700	0.6580		1	P08670|P28482	P08670|P49841	1			
CFPPI:LIT:001819781	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	44.700	0.5232		1	P16109|Q14242	P16581|Q14242	1			
CFPPI:LIT:001700910	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	56.100	0.2195		1	Q969H0|Q9UJU2	Q969H0|Q9NQB0	1			
CFPPI:LIT:000538279	protnegdb_literature_noninteraction	strict	entity_mapping_review		high_ge50_mincov70	89.000	0.6005		0	P04925|P05067	P04156|P05067	1			
CFPPI:LIT:001130829	protnegdb_literature_noninteraction	strict	silver_candidate		moderate_ge20_mincov40	27.700	0.5771		0	P49841|P60953	P60953|Q96QS6	1			
CFPPI:LIT:001921619	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	55.000	0.7257		1	P43254|Q43125	P43254|Q96524	1			
