triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0002414	train_eligible	0	AC:002104	O15212	Q9UHV9	Q99471	O15212	Q9UHV9	Q99471	6nrb	3	11_24	1
SCF:0002415	train_eligible	0	AC:002104	Q9UHV9	O15212	O60925	Q9UHV9	O15212	O60925	6nrb	3	11_24	1
SCF:0002416	train_eligible	0	AC:002104	Q9UHV9	O15212	P61758	Q9UHV9	O15212	P61758	6nrb	3	11_24	1
SCF:0002417	train_eligible	0	AC:002104	Q9UHV9	O15212	Q99471	Q9UHV9	O15212	Q99471	6nrb	3	11_24	1
SCF:0002430	train_eligible	0	AC:002120	O96019	Q9GZN1	P60709	O96019	Q9GZN1	P68134	8x15	3	11_24	1
SCF:0002431	train_eligible	0	AC:002120	O96019	Q9GZN1	Q8WUB8	O96019	Q9GZN1	Q8WUB8	8x15	3	11_24	1
SCF:0002432	train_eligible	0	AC:002120	Q9GZN1	O96019	P60709	Q9GZN1	O96019	P68134	8x15	3	11_24	1
SCF:0002433	train_eligible	0	AC:002121	Q2FW20	Q2G2D3	Q2FW23	Q2FW20	Q2G2D3	Q839E7	8bh7	1	11_24	0
SCF:0002434	train_eligible	0	AC:002121	Q2G2D3	Q2FW20	P0A0H0	Q2G2D3	Q2FW20	P21472	8bh7	1	11_24	0
SCF:0002436	train_eligible	0	AC:002124	Q22YU3	Q22R86	Q24CE5	Q22YU3	Q22R86	Q24CE5	6zyw	1	11_24	0
SCF:0002437	train_eligible	0	AC:002124	Q22YU3	Q22R86	Q24DI9	Q22YU3	Q22R86	Q24DI9	6zyw	1	11_24	0
SCF:0002443	train_eligible	1	AC:002126	P29056	P32349	P46678	P29056	P32349	P46678	6cnb	8	11_24	1
SCF:0002446	train_eligible	0	AC:002132	A0A2K3E6S5	P50370	P37256	A0A2K3E6S5	P50370	O19927	9iiu	3	11_24	1
SCF:0002447	train_eligible	0	AC:002132	A0A2K3E6S5	P50370	P92277	A0A2K3E6S5	P50370	P92277	9iiu	3	11_24	1
SCF:0002449	train_eligible	0	AC:002134	P0DOX5	Q6P5S8	P0DOX7	Q6N030	Q8TCD0	Q8TCD0	6v8z	1	11_24	0
SCF:0002450	train_eligible	0	AC:002134	P0DOX5	Q6P5S8	Q6GMX0	Q6N030	Q8TCD0	Q8TCD0	6v8z	1	11_24	0
SCF:0002451	train_eligible	0	AC:002134	Q6P5S8	P0DOX5	Q6N089	Q8TCD0	Q6N030	Q6N030	6v8z	1	11_24	0
SCF:0002452	train_eligible	0	AC:002134	Q6P5S8	P0DOX5	Q6N095	Q8TCD0	Q6N030	Q6N030	6v8z	1	11_24	0
SCF:0002453	train_eligible	0	AC:002134	Q6P5S8	P0DOX5	Q6GMX6	Q8TCD0	Q6N030	Q6N030	6v8z	1	11_24	0
SCF:0002458	train_eligible	0	AC:002138	Q9NVH2	Q9NVR2	Q68E01	Q9NVH2	Q9NVR2	Q68E01	8rbz	3	11_24	1
SCF:0002459	train_eligible	0	AC:002138	Q9NVH2	Q9NVR2	Q96HW7	Q9NVH2	Q9NVR2	Q96HW7	8rbz	3	11_24	1
SCF:0002460	train_eligible	0	AC:002138	Q9NVH2	Q9NVR2	Q9NV88	Q9NVH2	Q9NVR2	Q9NV88	8rbz	3	11_24	1
SCF:0002461	train_eligible	0	AC:002138	Q9NVR2	Q9NVH2	Q96HW7	Q9NVR2	Q9NVH2	Q96HW7	8rbz	3	11_24	1
SCF:0002462	train_eligible	0	AC:002139	W7WX86	I7MG46	I7LT80	W7WX86	I7MG46	I7LT80	8th8	2	11_24	1
SCF:0002463	train_eligible	0	AC:002139	W7WX86	I7MG46	Q23YW7	W7WX86	I7MG46	Q23YW7	8th8	2	11_24	1
SCF:0002465	train_eligible	0	AC:002144	O94408	Q9UUI1	O74483	P38203	Q9UUI1	O74483	6ppv	4	3_10	1
SCF:0002466	train_eligible	0	AC:002144	O94408	Q9UUI1	Q9Y7M4	P38203	Q9UUI1	Q9Y7M4	6ppv	4	3_10	1
SCF:0002467	train_eligible	0	AC:002144	Q9UUI1	O94408	Q9Y7M4	Q9UUI1	P38203	Q9Y7M4	6ppv	4	3_10	1
SCF:0002470	train_eligible	0	AC:002147	P84077	O00189	P35585	P84077	O00189	P35585	9u9s	2	3_10	1
SCF:0002477	train_eligible	0	AC:002152	P20248	Q12834	Q13042	P20248	Q12834	Q13042	6q6h	2	11_24	1
SCF:0002478	train_eligible	0	AC:002154	Q38859	Q9M1A8	Q9FJ98	Q38859	Q9M1A8	A0A4X1VEK9	8xmd	6	11_24	1
SCF:0002479	train_eligible	0	AC:002156	I7MHB1	Q24CE5	Q1HFW2	I7MHB1	Q24CE5	Q1HFW2	6zyw	1	11_24	0
SCF:0002480	train_eligible	0	AC:002156	I7MHB1	Q24CE5	A4VE64	I7MHB1	Q24CE5	Q1HFW2	6zyw	1	11_24	0
SCF:0002481	train_eligible	0	AC:002156	I7MHB1	Q24CE5	Q1HFV9	I7MHB1	Q24CE5	Q24DI9	6zyw	1	11_24	0
SCF:0002488	train_eligible	0	AC:002164	Q8DLN5	Q8DL30	Q8DJ02	Q8DLN5	Q8DL30	P56751	6l7p	9	11_24	1
SCF:0002491	train_eligible	0	AC:002172	Q08162	Q12149	Q99207	Q08162	Q12149	Q99207	6fsz	8	11_24	1
SCF:0002492	train_eligible	0	AC:002172	Q08162	Q12149	Q08491	Q08162	Q12149	Q08491	6fsz	8	11_24	1
SCF:0002493	train_eligible	0	AC:002172	Q12149	Q08162	Q04500	Q12149	Q08162	Q04500	6fsz	8	11_24	1
SCF:0002495	train_eligible	1	AC:002176	Q9UJX3	Q9UJX4	P30260	Q9UJX3	Q9UJX4	P30260	9n9s	14	11_24	1
SCF:0002496	train_eligible	0	AC:002176	Q9UJX4	Q9UJX3	Q9UJX2	Q9UJX4	Q9UJX3	Q9UJX2	9n9s	14	11_24	1
SCF:0002497	train_eligible	0	AC:002176	Q9UJX4	Q9UJX3	Q13042	Q9UJX4	Q9UJX3	Q13042	9n9s	14	11_24	1
SCF:0002498	train_eligible	0	AC:002176	Q9UJX4	Q9UJX3	Q9UJX6	Q9UJX4	Q9UJX3	Q9UJX6	9n9s	14	11_24	1
SCF:0002501	train_eligible	0	AC:002180	P0A7V8	P0A7G2	P02358	P80373	P0A7G2	Q83D76	7afl	4	11_24	1
SCF:0002503	train_eligible	1	AC:002180	P0A7V8	P0A7G2	P0A7R9	P80373	P0A7G2	Q50296	7afl	4	11_24	1
SCF:0002504	train_eligible	0	AC:002181	P20980	P68439	P68694	P20980	P68439	Q76ZP7	8rqk	2	11_24	1
SCF:0002508	train_eligible	0	AC:002183	P09119	P29469	P54784	P09119	P29469	P54784	9bcx	1	11_24	0
SCF:0002509	train_eligible	0	AC:002183	P29469	P09119	P50874	P29469	P09119	P50874	9bcx	1	11_24	0
SCF:0002510	train_eligible	1	AC:002183	P29469	P09119	P54791	P29469	P09119	P54791	9bcx	1	11_24	0
SCF:0002511	train_eligible	0	AC:002183	P29469	P09119	P32833	P29469	P09119	P32833	9bcx	1	11_24	0
SCF:0002512	train_eligible	0	AC:002184	Q1HFW2	Q1HGH8	Q1HFX1	Q1HFW2	Q1HGH8	A8IY95	7k5b	6	11_24	1
SCF:0002513	train_eligible	0	AC:002184	Q1HGH8	Q1HFW2	W7XJB1	Q1HGH8	Q1HFW2	W7XJB1	7k5b	6	11_24	1
SCF:0002514	train_eligible	0	AC:002184	Q1HGH8	Q1HFW2	Q24DI9	Q1HGH8	Q1HFW2	Q24DI9	7k5b	6	11_24	1
SCF:0002515	train_eligible	0	AC:002184	Q1HGH8	Q1HFW2	Q1HFV9	Q1HGH8	Q1HFW2	Q24DI9	7k5b	6	11_24	1
SCF:0002517	train_eligible	1	AC:002185	Q2V2P8	P53298	P38313	Q2V2P8	P53298	P38313	8ow0	2	11_24	1
SCF:0002518	train_eligible	0	AC:002187	A0A3A5I502	A0A063XCH0	A0A063X754	A0A3A5I502	A0A063XCH0	A0A063X754	9p38	1	11_24	0
SCF:0002520	train_eligible	0	AC:002190	Q9BXW9	Q8TAF3	P0CG48	Q9BXW9	Q8TAF3	P0CG48	8a9k	3	3_10	1
SCF:0002521	train_eligible	0	AC:002191	P48940	Q2FW10	Q2G111	P17291	A0QSD5	A0A2V3DLV3	8bh7	16	11_24	1
SCF:0002522	train_eligible	0	AC:002193	Q5RKV6	P42285	Q15477	Q5RKV6	P42285	Q15477	6d6q	2	11_24	1
SCF:0002523	train_eligible	0	AC:002193	Q5RKV6	P42285	Q9Y450	Q5RKV6	P42285	Q9Y450	6d6q	2	11_24	1
SCF:0002530	train_eligible	0	AC:002208	P20998	P68610	P21034	P20998	P68610	P04310	8p0k	3	11_24	1
SCF:0002531	train_eligible	0	AC:002209	P68135	P24732	P0DP26	P68134	P24732	P0DP23	5h53	1	3_10	0
SCF:0002532	train_eligible	0	AC:002209	P68135	P24732	Q9Y281	P68134	P24732	Q9Y281	5h53	1	3_10	0
SCF:0002533	train_eligible	0	AC:002209	P68135	P24732	P14649	P68134	P24732	P02602	5h53	1	3_10	0
SCF:0002546	train_eligible	0	AC:002219	Q41038	P05311	P05310	F2D0D5	T1RIQ1	A0T0M8	2o01	5	11_24	1
SCF:0002547	train_eligible	0	AC:002220	P04050	Q12004	P32585	A0A7M4DUC2	Q12004	P32585	7o4l	7	11_24	1
SCF:0002548	train_eligible	0	AC:002220	P04050	Q12004	P35189	A0A7M4DUC2	Q12004	P35189	7o4l	7	11_24	1
SCF:0002556	train_eligible	0	AC:002225	Q22YU3	W7XJB1	Q24CE5	Q22YU3	W7XJB1	Q24CE5	6zyx	2	3_10	1
SCF:0002557	train_eligible	0	AC:002225	Q22YU3	W7XJB1	Q24DI9	Q22YU3	W7XJB1	Q24DI9	6zyx	2	3_10	1
SCF:0002558	train_eligible	1	AC:002227	O14198	Q9Y821	Q9US45	O14198	Q9Y821	Q9US45	5n9j	1	11_24	0
SCF:0002559	train_eligible	1	AC:002227	Q9Y821	O14198	Q9US45	Q9Y821	O14198	Q9US45	5n9j	1	11_24	0
SCF:0002560	train_eligible	0	AC:002228	A4VEB3	I7MCM8	W7XJB1	A4VEB3	Q1HFX0	W7XJB1	6zyw	1	11_24	0
SCF:0002561	train_eligible	0	AC:002228	A4VEB3	I7MCM8	Q24DI9	A4VEB3	Q1HFX0	Q24DI9	6zyw	1	11_24	0
SCF:0002562	train_eligible	0	AC:002228	A4VEB3	I7MCM8	Q1HFV9	A4VEB3	Q1HFX0	Q24DI9	6zyw	1	11_24	0
SCF:0002577	train_eligible	0	AC:002238	P69461	P00289	P00166	P74149	P16002	P00166	9tgg	1	11_24	0
SCF:0002581	train_eligible	0	AC:002242	P53197	Q04601	Q08683	P53197	Q04601	Q08683	8a3t	1	11_24	0
SCF:0002583	train_eligible	0	AC:002247	Q2FW30	Q2G2Q4	Q2FW18	B7IA17	Q2G2Q4	P62399	8byv	1	11_24	0
SCF:0002584	train_eligible	0	AC:002250	O85388	Q83ED6	Q83ES0	P80372	Q83ED6	A0QSD5	9t0z	3	11_24	1
SCF:0002587	train_eligible	1	AC:002265	O60566	P30260	Q9UJX5	O60566	P30260	Q9UJX5	5khu	3	11_24	1
SCF:0002588	train_eligible	0	AC:002265	P30260	O60566	Q9UJX6	P30260	O60566	Q9UJX6	5khu	3	11_24	1
SCF:0002589	train_eligible	0	AC:002270	A0T0T5	B8CEQ3	B8C0K4	E1C9K8	B8CEQ3	B8C0K4	8xls	2	11_24	1
SCF:0002590	train_eligible	0	AC:002270	A0T0T5	B8CEQ3	B8BUW3	E1C9K8	B8CEQ3	B8BUW3	8xls	2	11_24	1
SCF:0002591	train_eligible	0	AC:002271	O43257	O96019	P60709	O43257	O96019	P68134	8x19	3	11_24	1
SCF:0002592	train_eligible	0	AC:002271	O43257	O96019	Q9GZN1	O43257	O96019	Q9GZN1	8x19	3	11_24	1
SCF:0002593	train_eligible	0	AC:002271	O96019	O43257	Q6AZJ8	O96019	O43257	P0C0S5	8x19	3	11_24	1
SCF:0002594	train_eligible	0	AC:002271	O96019	O43257	Q9BQE9	O96019	O43257	Q9BQE9	8x19	3	11_24	1
SCF:0002595	train_eligible	0	AC:002272	P87173	Q9Y7M4	O94408	P87173	Q9Y7M4	P38203	6ppq	2	3_10	1
SCF:0002596	train_eligible	0	AC:002272	P87173	Q9Y7M4	O14352	P87173	Q9Y7M4	O14352	6ppq	2	3_10	1
SCF:0002597	train_eligible	0	AC:002272	Q9Y7M4	P87173	O74483	Q9Y7M4	P87173	O74483	6ppq	2	3_10	1
SCF:0002598	train_eligible	1	AC:002274	P0A0F8	Q2FW17	Q2FZ42	P0A0F8	P0CI78	O31742	6sj6	34	11_24	1
SCF:0002599	train_eligible	0	AC:002274	P0A0F8	Q2FW17	Q2FW30	P0A0F8	P0CI78	B7IA17	6sj6	34	11_24	1
SCF:0002601	train_eligible	0	AC:002277	A4VE64	W7XJB1	I7MCM8	Q1HFW2	W7XJB1	Q1HFX0	6zyw	1	11_24	0
SCF:0002602	train_eligible	0	AC:002277	W7XJB1	A4VE64	Q24CE5	W7XJB1	Q1HFW2	Q24CE5	6zyw	1	11_24	0
SCF:0002603	train_eligible	0	AC:002277	W7XJB1	A4VE64	Q1HFW0	W7XJB1	Q1HFW2	Q24CE5	6zyw	1	11_24	0
SCF:0002614	train_eligible	0	AC:002295	Q9LU21	P26288	P56752	Q9LU21	P26288	P56752	7wff	1	11_24	0
SCF:0002615	train_eligible	0	AC:002297	P53859	Q08162	Q99207	P53859	Q08162	Q99207	5jea	13	11_24	1
SCF:0002616	train_eligible	0	AC:002297	Q08162	P53859	P46948	Q08162	P53859	P46948	5jea	13	11_24	1
SCF:0002617	train_eligible	0	AC:002299	O81098	O82504	Q9LK40	O81098	O82504	Q9LK40	8xmd	4	11_24	1
SCF:0002624	train_eligible	0	AC:002310	A0A0M3KL12	A0A0M3KL11	E1C9L3	A0A0H2UKZ4	A0A4V8GZZ4	E1C9L3	4y28	1	11_24	0
SCF:0002625	train_eligible	0	AC:002310	A0A0M3KL12	A0A0M3KL11	Q9S7N7	A0A0H2UKZ4	A0A4V8GZZ4	B6U534	4y28	1	11_24	0
SCF:0002626	train_eligible	0	AC:002310	A0A0M3KL12	A0A0M3KL11	P16002	A0A0H2UKZ4	A0A4V8GZZ4	P16002	4y28	1	11_24	0
SCF:0002633	train_eligible	0	AC:002315	I7MDA9	Q24C31	Q23YW7	I7MDA9	Q24C31	Q23YW7	8th8	2	11_24	1
SCF:0002634	train_eligible	0	AC:002315	I7MDA9	Q24C31	Q23S05	I7MDA9	Q24C31	Q23S05	8th8	2	11_24	1
SCF:0002635	train_eligible	0	AC:002315	I7MDA9	Q24C31	A4VD15	I7MDA9	Q24C31	A4VD15	8th8	2	11_24	1
SCF:0002636	train_eligible	0	AC:002319	G3MXC8	Q3MHR7	Q1JP79	G3MXC8	Q9CVB6	Q1JP79	7jpn	2	3_10	1
SCF:0002638	train_eligible	1	AC:002320	P53905	Q06406	P40089	P53905	Q06406	P40089	4m7d	10	3_10	1
SCF:0002639	train_eligible	1	AC:002320	Q06406	P53905	P57743	Q06406	P53905	P57743	4m7d	10	3_10	1
SCF:0002640	train_eligible	0	AC:002320	Q06406	P53905	P47093	Q06406	P53905	P47093	4m7d	10	3_10	1
SCF:0002641	train_eligible	0	AC:002320	Q06406	P53905	P47017	Q06406	P53905	P47017	4m7d	10	3_10	1
SCF:0002644	train_eligible	0	AC:002326	P27766	Q39584	Q7Y0H2	P27766	Q39584	Q7Y0H2	7kzn	2	11_24	1
SCF:0002645	train_eligible	1	AC:002326	Q39584	P27766	Q39578	Q39584	P27766	Q39578	7kzn	2	11_24	1
SCF:0002646	train_eligible	0	AC:002327	P49960	Q06406	P40089	P49960	Q06406	P40089	5vsu	1	3_10	0
SCF:0002647	train_eligible	0	AC:002327	P49960	Q06406	P38203	P49960	Q06406	P38203	5vsu	1	3_10	0
SCF:0002649	train_eligible	0	AC:002330	Q54G86	P22685	Q9Y3A5	Q54G86	P22685	Q9Y3A5	5anc	4	3_10	1
SCF:0002650	train_eligible	0	AC:002336	I7MHB1	A4VEB3	Q1HFV9	I7MHB1	A4VEB3	Q24DI9	7k58	7	11_24	1
SCF:0002651	train_eligible	0	AC:002337	W5I1R7	W5FWF5	W5DS33	G1TNM3	W5FWF5	G1SGX4	8r57	1	11_24	0
SCF:0002656	train_eligible	0	AC:002339	P21477	P21473	P21468	P21477	Q2G2Q1	P21468	8cdv	23	11_24	1
SCF:0002657	train_eligible	0	AC:002339	P21477	P21473	P21476	P21477	Q2G2Q1	A0QSD5	8cdv	23	11_24	1
SCF:0002658	train_eligible	0	AC:002339	P21477	P21473	P21474	P21477	Q2G2Q1	P75131	8cdv	23	11_24	1
SCF:0002665	train_eligible	0	AC:002342	W7XJB1	I7M6H4	Q22A67	W7XJB1	I7M6H4	Q22A67	6zyw	5	11_24	1
SCF:0002666	train_eligible	0	AC:002343	C3SR62	C3SRY2	W8T6F0	P80373	C3SRY2	Q83D76	9sx2	13	11_24	1
SCF:0002667	train_eligible	0	AC:002343	C3SR62	C3SRY2	C3SR52	P80373	C3SRY2	B7IA17	9sx2	13	11_24	1
SCF:0002668	train_eligible	0	AC:002343	C3SR62	C3SRY2	A0A024L8R9	P80373	C3SRY2	P40711	9sx2	13	11_24	1
SCF:0002669	train_eligible	0	AC:002343	C3SRY2	C3SR62	P60422	C3SRY2	P80373	P60422	9sx2	13	11_24	1
SCF:0002670	train_eligible	0	AC:002345	M1VKK5	Q85FP8	M1UU36	M1VKK5	Q85FP8	M1UU36	5zgb	1	11_24	0
SCF:0002671	train_eligible	0	AC:002345	Q85FP8	M1VKK5	M1VFJ4	Q85FP8	M1VKK5	M1VFJ4	5zgb	1	11_24	0
SCF:0002675	train_eligible	0	AC:002347	B8BUW3	A0T0M8	A0T0M9	B8BUW3	A0T0M8	T1RIQ1	8xls	2	11_24	1
SCF:0002677	train_eligible	0	AC:002349	Q9BTE1	P61163	F2Z5G5	Q9BTE1	F2Z5G5	F2Z5G5	9b85	2	11_24	1
SCF:0002678	train_eligible	0	AC:002349	Q9BTE1	P61163	Q9NZ32	Q9BTE1	F2Z5G5	Q9NZ32	9b85	2	11_24	1
SCF:0002682	train_eligible	1	AC:002353	Q1HFX0	Q1HFX1	Q22MV2	Q1HFX0	A8IY95	Q22MV2	7k58	1	11_24	0
SCF:0002683	train_eligible	0	AC:002353	Q1HFX0	Q1HFX1	I7MHB1	Q1HFX0	A8IY95	I7MHB1	7k58	1	11_24	0
SCF:0002687	train_eligible	1	AC:002355	P0A8V2	P0AF28	P0A7V8	P0A8V2	P0AF28	P80373	8u3b	1	3_10	0
SCF:0002692	train_eligible	0	AC:002360	P53859	P38801	P53256	P53859	P38801	P53256	5c0w	4	11_24	1
SCF:0002693	train_eligible	0	AC:002360	P53859	P38801	P53725	P53859	P38801	P53725	5c0w	4	11_24	1
SCF:0002697	train_eligible	0	AC:002371	P56769	Q9SY97	Q9SYW8	Q55329	A0A2K1IB10	F2D0D5	7wfe	3	11_24	1
SCF:0002698	train_eligible	0	AC:002371	P56769	Q9SY97	Q8LCQ4	Q55329	A0A2K1IB10	F2D0D5	7wfe	3	11_24	1
SCF:0002699	train_eligible	0	AC:002372	P53256	Q08162	Q99207	P53256	Q08162	Q99207	5k36	13	11_24	1
SCF:0002700	train_eligible	0	AC:002372	Q08162	P53256	P46948	Q08162	P53256	P46948	5k36	13	11_24	1
SCF:0002701	train_eligible	0	AC:002372	Q08162	P53256	Q12277	Q08162	P53256	Q12277	5k36	13	11_24	1
SCF:0002704	train_eligible	0	AC:002377	Q24DI9	I7M6H4	Q22A67	Q24DI9	I7M6H4	Q22A67	6zyw	1	11_24	0
SCF:0002705	train_eligible	0	AC:002381	I7LT80	Q24CL2	Q24DJ0	I7LT80	Q24CL2	Q24DJ0	8th8	2	11_24	1
SCF:0002706	train_eligible	0	AC:002381	I7LT80	Q24CL2	Q23YW7	I7LT80	Q24CL2	Q23YW7	8th8	2	11_24	1
SCF:0002707	train_eligible	0	AC:002381	Q24CL2	I7LT80	Q23S05	Q24CL2	I7LT80	Q23S05	8th8	2	11_24	1
SCF:0002713	train_eligible	0	AC:002393	O14010	Q9Y7N2	O94376	O14010	Q9Y7N2	O94376	5n9j	1	11_24	0
SCF:0002714	train_eligible	0	AC:002393	Q9Y7N2	O14010	O94376	Q9Y7N2	O14010	O94376	5n9j	1	11_24	0
SCF:0002716	train_eligible	0	AC:002396	B8BRQ8	A0T0M8	A0T0M9	B8BRQ8	A0T0M8	T1RIQ1	8zet	1	11_24	0
SCF:0002719	train_eligible	0	AC:002401	P12853	P18263	P92276	P12853	P19054	P92276	9hei	4	11_24	1
SCF:0002720	train_eligible	0	AC:002401	P18263	P12853	Q93VE0	P19054	P12853	A9RT62	9hei	4	11_24	1
SCF:0002721	train_eligible	0	AC:002401	P18263	P12853	A8HY43	P19054	P12853	A8HY43	9hei	4	11_24	1
SCF:0002724	train_eligible	0	AC:002403	Q9M3L0	P69461	P80883	Q9M3L0	P74149	P80883	6rqf	7	11_24	1
SCF:0002725	train_eligible	1	AC:002404	Q5SLP8	Q5SKU2	P80373	Q5SLP8	Q5SKU2	P80373	1i96	1	11_24	0
SCF:0002726	train_eligible	0	AC:002404	Q5SLP8	Q5SKU2	P17291	Q5SLP8	Q5SKU2	P17291	1i96	1	11_24	0
SCF:0002727	train_eligible	0	AC:002407	P01730	P01857	P0DOX5	P01730	P01867	Q6N030	2qad	1	3_10	0
SCF:0002728	train_eligible	0	AC:002407	P01857	P01730	P55899	P01867	P01730	P55899	2qad	1	3_10	0
SCF:0002729	train_eligible	0	AC:002409	C3TRH7	W8T6F0	C3SRY2	P0A7U7	Q83D76	C3SRY2	9sx2	1	11_24	0
SCF:0002730	train_eligible	0	AC:002410	P40337	Q9BT78	Q7L5N1	P40337	Q9BT78	Q7L5N1	6r7f	2	11_24	1
SCF:0002731	train_eligible	0	AC:002410	P40337	Q9BT78	Q13098	P40337	Q9BT78	Q13098	6r7f	2	11_24	1
SCF:0002732	train_eligible	0	AC:002410	P40337	Q9BT78	Q9UNS2	P40337	Q9BT78	Q9UNS2	6r7f	2	11_24	1
SCF:0002733	train_eligible	0	AC:002410	Q9BT78	P40337	P63208	Q9BT78	P40337	P63208	6r7f	2	11_24	1
SCF:0002742	train_eligible	0	AC:002419	P46020	P0DP25	P0DP23	P46020	P0DP23	P0DP23	8z5t	3	11_24	1
SCF:0002743	train_eligible	0	AC:002420	Q24CE5	I7M9J2	Q22A67	Q24CE5	I7M9J2	Q22A67	6zyw	1	11_24	0
SCF:0002746	train_eligible	0	AC:002422	P24279	P47112	P54791	P24279	P47112	P54791	6wgi	2	11_24	1
SCF:0002747	train_eligible	0	AC:002422	P24279	P47112	P29469	P24279	P47112	P29469	6wgi	2	11_24	1
SCF:0002748	train_eligible	0	AC:002422	P24279	P47112	P50874	P24279	P47112	P50874	6wgi	2	11_24	1
SCF:0002749	train_eligible	1	AC:002422	P47112	P24279	P29469	P47112	P24279	P29469	6wgi	2	11_24	1
SCF:0002750	train_eligible	1	AC:002422	P47112	P24279	P53091	P47112	P24279	P53091	6wgi	2	11_24	1
SCF:0002751	train_eligible	1	AC:002422	P47112	P24279	P38132	P47112	P24279	P38132	6wgi	2	11_24	1
SCF:0002752	train_eligible	0	AC:002423	Q85G51	M1VFJ4	M1VKK5	Q85G51	M1VFJ4	M1VKK5	7blz	4	11_24	1
SCF:0002753	train_eligible	0	AC:002425	A8IS47	A8J353	A8IJ60	A8IS47	A8J353	A8IJ60	7ekq	2	11_24	1
SCF:0002754	train_eligible	0	AC:002425	A8J353	A8IS47	A8INX1	A8J353	A8IS47	A8INX1	7ekq	2	11_24	1
SCF:0002760	train_eligible	0	AC:002436	Q22MV2	I7MCM8	Q1HFX0	Q22MV2	Q1HFX0	Q1HFX0	6zyw	1	11_24	0
SCF:0002761	train_eligible	0	AC:002436	Q22MV2	I7MCM8	W7XJB1	Q22MV2	Q1HFX0	W7XJB1	6zyw	1	11_24	0
SCF:0002762	train_eligible	0	AC:002436	Q22MV2	I7MCM8	Q1HFV9	Q22MV2	Q1HFX0	Q24DI9	6zyw	1	11_24	0
SCF:0002763	train_eligible	0	AC:002437	P22666	A8HY43	A0A2K3DWM2	P22666	A8HY43	A0A2K3DWM2	8kde	1	11_24	0
SCF:0002765	train_eligible	0	AC:002438	Q9Y3B2	Q9Y2L1	Q8TF46	Q9Y3B2	Q9Y2L1	Q8TF46	6d6q	3	11_24	1
SCF:0002766	train_eligible	0	AC:002438	Q9Y3B2	Q9Y2L1	Q9Y450	Q9Y3B2	Q9Y2L1	Q9Y450	6d6q	3	11_24	1
SCF:0002767	train_eligible	0	AC:002439	Q9GZQ3	Q9NX08	Q9P000	Q9GZQ3	Q9NX08	Q9P000	8p0w	3	11_24	1
SCF:0002768	train_eligible	0	AC:002439	Q9GZQ3	Q9NX08	Q9Y6G5	Q9GZQ3	Q9NX08	Q9Y6G5	8p0w	3	11_24	1
SCF:0002769	train_eligible	0	AC:002439	Q9GZQ3	Q9NX08	Q86X83	Q9GZQ3	Q9NX08	Q86X83	8p0w	3	11_24	1
SCF:0002770	train_eligible	0	AC:002439	Q9NX08	Q9GZQ3	Q9UBI1	Q9NX08	Q9GZQ3	Q9UBI1	8p0w	3	11_24	1
SCF:0002771	train_eligible	0	AC:002439	Q9NX08	Q9GZQ3	Q9H0A8	Q9NX08	Q9GZQ3	Q9H0A8	8p0w	3	11_24	1
SCF:0002775	train_eligible	0	AC:002442	I7MCM8	Q22R86	A4VE64	Q1HFX0	Q22R86	Q1HFW2	6zyw	1	11_24	0
SCF:0002776	train_eligible	0	AC:002442	Q22R86	I7MCM8	Q1HFX0	Q22R86	Q1HFX0	Q1HFX0	6zyw	1	11_24	0
SCF:0002777	train_eligible	0	AC:002442	Q22R86	I7MCM8	W7XJB1	Q22R86	Q1HFX0	W7XJB1	6zyw	1	11_24	0
SCF:0002778	train_eligible	0	AC:002442	Q22R86	I7MCM8	Q1HFV9	Q22R86	Q1HFX0	Q24DI9	6zyw	1	11_24	0
SCF:0002782	train_eligible	0	AC:002448	P17987	Q99471	O60925	Q32L40	Q99471	O60925	6nr9	3	11_24	1
SCF:0002783	train_eligible	0	AC:002448	Q99471	P17987	P49368	Q99471	Q32L40	Q3T0K2	6nr9	3	11_24	1
SCF:0002784	train_eligible	0	AC:002448	Q99471	P17987	P40227	Q99471	Q32L40	P40227	6nr9	3	11_24	1
SCF:0002785	train_eligible	0	AC:002449	P36053	P40352	P27692	P36053	P40352	P27692	8tvy	1	11_24	0
SCF:0002786	train_eligible	0	AC:002453	P07703	P29056	P40992	P07703	P29056	P40992	6f42	8	11_24	1
SCF:0002787	train_eligible	0	AC:002453	P29056	P07703	P32910	P29056	P07703	P32910	6f42	8	11_24	1
SCF:0002788	train_eligible	0	AC:002457	P04899	P41143	P25090	P50148	P41143	P25090	8y45	1	3_10	0
SCF:0002789	train_eligible	0	AC:002457	P04899	P41143	Q8TDU9	P50148	P41143	Q8TDU9	8y45	1	3_10	0
SCF:0002790	train_eligible	0	AC:002457	P04899	P41143	P25929	P50148	P41143	P25929	8y45	1	3_10	0
SCF:0002791	train_eligible	0	AC:002457	P41143	P04899	P63096	P41143	P50148	P50148	8y45	1	3_10	0
SCF:0002796	train_eligible	0	AC:002465	P92276	P11471	Q93VE0	P92276	P11471	A9RT62	9hei	2	11_24	1
SCF:0002797	train_eligible	1	AC:002465	P92276	P11471	P12853	P92276	P11471	P12853	9hei	2	11_24	1
