triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0003021	AC:002686	P09693	P04439	Q861F7	7phr-assembly1.cif.gz	11_24	1	1	0	33.44	2.726	PDB_exact_pair_aggregate	0.9355	ge50	P09693	Q861F7	Q861F7	0.998931	0.997855	0.001076	1.0	0.026368	0.02095	0.358977	0.320145
SCF:0003022	AC:002686	P09693	P04439	P0DTU4	7phr-assembly1.cif.gz	11_24	1	1	0	33.44	2.503	PDB_exact_pair_aggregate	0.3286	30_40	P09693	Q861F7	K7N5M4	0.992491	0.997855	-0.005364	0.0	0.004189	0.02095	0.617152	0.320145
SCF:0003023	AC:002693	P49368	P61758	O60925	6nr9-assembly1.cif.gz	11_24	1	3	1	15.884	2.362	same_assembly_bridge	0.2308	20_30	Q3T0K2	P61758	O60925	0.999922	0.999732	0.00019	1.0	0.005524	0.022719	0.515353	0.360114
SCF:0003024	AC:002693	P49368	P61758	Q99471	6nr9-assembly1.cif.gz	11_24	1	3	1	15.884	2.34	PDB_exact_pair_aggregate	0.219	20_30	Q3T0K2	P61758	Q99471	0.999866	0.999732	0.000134	1.0	0.004183	0.022719	0.744918	0.360114
SCF:0003025	AC:002694	C3SR12	C3SR52	C3SRY2	9sx2-assembly1.cif.gz	11_24	1	12	1	21.189	2.782	PDB_exact_pair_aggregate	0.2805	20_30	Q83ER2	B7IA17	C3SRY2	0.999945	0.999927	1.8e-05	1.0	0.887472	0.621004	0.657082	0.59363
SCF:0003026	AC:002694	C3SR12	C3SR52	P02359	9sx2-assembly1.cif.gz	11_24	1	12	1	21.189	2.801	PDB_exact_pair_aggregate	0.211	20_30	Q83ER2	B7IA17	P17291	0.999928	0.999927	1e-06	1.0	0.891511	0.621004	0.299054	0.59363
SCF:0003027	AC:002694	C3SR52	C3SR12	P0ADY7	9sx2-assembly1.cif.gz	11_24	1	12	1	21.189	2.271	PDB_exact_pair_aggregate	0.3375	30_40	B7IA17	Q83ER2	P0ADY7	0.999944	0.999927	1.7e-05	1.0	0.753926	0.621004	0.527613	0.59363
SCF:0003028	AC:002694	C3SR52	C3SR12	P02413	9sx2-assembly1.cif.gz	11_24	1	12	1	21.189	2.885	PDB_exact_pair_aggregate	0.2874	20_30	B7IA17	Q83ER2	P02413	0.999927	0.999927	0.0	0.5	0.250045	0.621004	0.588027	0.59363
SCF:0003029	AC:002694	C3SR52	C3SR12	P62399	9sx2-assembly1.cif.gz	11_24	1	12	1	21.189	1.887	PDB_exact_pair_aggregate	0.2816	20_30	B7IA17	Q83ER2	P62399	0.999941	0.999927	1.4e-05	1.0	0.663556	0.621004	0.814389	0.59363
SCF:0003030	AC:002696	P35251	P35249	P40937	6vvo-assembly1.cif.gz	3_10	1	1	0	8.638	3.532	PDB_exact_pair_aggregate	0.451	40_50	P35251	P35249	P40937	0.99319	0.998486	-0.005296	0.0	0.787601	0.196704	0.725463	0.725293
SCF:0003031	AC:002696	P35251	P35249	P35250	6vvo-assembly1.cif.gz	3_10	1	1	0	8.638	2.323	PDB_exact_pair_aggregate	0.3912	30_40	P35251	P35249	P35250	0.401333	0.998486	-0.597153	0.0	0.356044	0.196704	0.699761	0.725293
SCF:0003032	AC:002696	P35251	P35249	P40938	6vvo-assembly1.cif.gz	3_10	1	1	0	8.638	2.274	same_assembly_bridge	0.3311	30_40	P35251	P35249	P40938	0.983568	0.998486	-0.014918	0.0	0.263933	0.196704	0.712892	0.725293
SCF:0003033	AC:002697	Q5JS54	P25788	P28066	8tm3-assembly1.cif.gz	11_24	1	2	1	21.872	2.523	PDB_exact_pair_aggregate	0.3722	30_40	Q5JS54	P25788	P28066	0.999916	0.999839	7.7e-05	1.0	0.004177	0.00418	0.146651	0.399917
SCF:0003034	AC:002697	Q5JS54	P25788	O14818	8tm3-assembly1.cif.gz	11_24	1	2	1	21.872	2.285	PDB_exact_pair_aggregate	0.3463	30_40	Q5JS54	P25788	O14818	0.998649	0.999839	-0.00119	0.0	0.004178	0.00418	0.425445	0.399917
SCF:0003035	AC:002697	Q5JS54	P25788	P25789	8tm3-assembly1.cif.gz	11_24	1	2	1	21.872	3.112	PDB_exact_pair_aggregate	0.325	30_40	Q5JS54	P25788	P23638	0.999733	0.999839	-0.000106	0.0	0.004175	0.00418	0.36298	0.399917
SCF:0003036	AC:002698	P25359	P38801	P53256	6fsz-assembly1.cif.gz	11_24	1	4	1	62.164	1.853	PDB_exact_pair_aggregate	0.2966	20_30	P25359	P38801	P53256	0.999188	0.998975	0.000213	1.0	0.00418	0.004177	0.619774	0.200969
SCF:0003037	AC:002699	Q8DIN9	Q8DMP8	Q8DHJ2	7nhp-assembly1.cif.gz	11_24	1	2	1	32.742	2.498	PDB_exact_pair_aggregate	0.375	30_40	P12239	Q8DMP8	Q8DHJ2	0.735246	0.372747	0.362499	1.0	0.004184	0.004173	0.578652	0.708034
SCF:0003038	AC:002699	Q8DIN9	Q8DMP8	Q9F1R6	7nhp-assembly1.cif.gz	11_24	1	2	1	32.742	3.004	PDB_exact_pair_aggregate	0.3571	30_40	P12239	Q8DMP8	Q9F1R6	0.997917	0.372747	0.62517	1.0	0.005531	0.004173	0.487106	0.708034
SCF:0003039	AC:002701	P29496	P50874	P54790	6wgi-assembly1.cif.gz	11_24	1	4	1	11.706	3.438	PDB_exact_pair_aggregate	0.3506	30_40	P29496	P50874	P54790	0.900653	0.990867	-0.090214	0.0	0.004176	0.004176	0.719297	0.734061
SCF:0003040	AC:002701	P29496	P50874	P38826	6wgi-assembly1.cif.gz	11_24	1	4	1	11.706	2.881	PDB_exact_pair_aggregate	0.2821	20_30	P29496	P50874	P38826	0.302599	0.990867	-0.688268	0.0	0.004176	0.004176	0.582659	0.734061
SCF:0003041	AC:002701	P50874	P29496	P29469	6wgi-assembly1.cif.gz	11_24	1	4	1	11.706	1.448	PDB_exact_pair_aggregate	0.4108	40_50	P50874	P29496	P29469	0.998744	0.990867	0.007877	1.0	0.004571	0.004176	0.751582	0.734061
SCF:0003042	AC:002701	P50874	P29496	P24279	6wgi-assembly1.cif.gz	11_24	1	4	1	11.706	2.736	same_assembly_bridge	0.3883	30_40	P50874	P29496	P24279	0.999509	0.990867	0.008642	1.0	0.004176	0.004176	0.754856	0.734061
SCF:0003043	AC:002702	P46948	P38801	P53256	6fsz-assembly1.cif.gz	11_24	1	4	1	8.525	2.754	PDB_exact_pair_aggregate	0.2966	20_30	P46948	P38801	P53256	0.999855	0.999898	-4.3e-05	0.0	0.004185	0.004181	0.751353	0.174513
SCF:0003044	AC:002703	P53905	P57743	P40089	4m7a-assembly3.cif.gz	11_24	1	10	1	11.304	2.293	same_assembly_bridge	0.3158	30_40	P53905	P57743	P40089	0.999858	0.999839	1.9e-05	1.0	0.842128	0.829592	0.758253	0.763686
SCF:0003045	AC:002703	P57743	P53905	P47093	4m7a-assembly3.cif.gz	11_24	1	10	1	11.304	2.233	PDB_exact_pair_aggregate	0.3188	30_40	P57743	P53905	P47093	0.99993	0.999839	9.1e-05	1.0	0.795255	0.829592	0.709552	0.763686
SCF:0003046	AC:002703	P57743	P53905	P47017	4m7a-assembly3.cif.gz	11_24	1	10	1	11.304	2.088	PDB_exact_pair_aggregate	0.4409	40_50	P57743	P53905	P47017	0.999789	0.999839	-5e-05	0.0	0.735504	0.829592	0.753455	0.763686
SCF:0003047	AC:002703	P57743	P53905	Q06406	4m7a-assembly3.cif.gz	11_24	1	10	1	11.304	2.177	PDB_exact_pair_aggregate	0.3621	30_40	P57743	P53905	Q06406	0.999911	0.999839	7.2e-05	1.0	0.91658	0.829592	0.729184	0.763686
SCF:0003048	AC:002705	P60899	A0A481DF93	I3LCH3	9mlc-assembly1.cif.gz	11_24	1	5	1	42.632	2.165	PDB_exact_pair_aggregate	1.0	ge50	P36954	Q3T0Q3	Q3T0Q3	0.999936	0.999934	2e-06	1.0	0.016103	0.00419	0.730525	0.758899
SCF:0003049	AC:002705	P60899	A0A481DF93	O75586	9mlc-assembly1.cif.gz	11_24	1	5	1	42.632	2.422	PDB_exact_pair_aggregate	0.25	20_30	P36954	Q3T0Q3	O75586	0.999939	0.999934	5e-06	1.0	0.004192	0.00419	0.70615	0.758899
SCF:0003050	AC:002707	Q99471	Q99832	P50991	6nr9-assembly1.cif.gz	11_24	1	3	1	74.714	6.078	same_assembly_bridge	0.367	30_40	Q99471	Q99832	P50991	0.999899	0.999721	0.000178	1.0	0.004182	0.004183	0.561092	0.622148
SCF:0003051	AC:002707	Q99471	Q99832	P49368	6nr9-assembly1.cif.gz	11_24	1	3	1	74.714	2.34	PDB_exact_pair_aggregate	0.3277	30_40	Q99471	Q99832	Q3T0K2	0.999866	0.999721	0.000145	1.0	0.004183	0.004183	0.744918	0.622148
SCF:0003052	AC:002707	Q99471	Q99832	P40227	6nr9-assembly1.cif.gz	11_24	1	3	1	74.714	2.722	PDB_exact_pair_aggregate	0.2972	20_30	Q99471	Q99832	P40227	0.999866	0.999721	0.000145	1.0	0.004181	0.004183	0.356407	0.622148
SCF:0003053	AC:002708	Q8N0S6	Q13352	Q9BS16	7xhn-assembly1.cif.gz	11_24	1	3	1	21.155	2.298	PDB_exact_pair_aggregate	0.3072	30_40	Q8N0S6	Q13352	Q9BS16	0.99992	0.999516	0.000404	1.0	0.004175	0.004175	0.125804	0.320286
SCF:0003054	AC:002708	Q8N0S6	Q13352	P49450	7xhn-assembly1.cif.gz	11_24	1	3	1	21.155	2.311	PDB_exact_pair_aggregate	0.2358	20_30	Q8N0S6	Q13352	P49450	0.999896	0.999516	0.00038	1.0	0.00419	0.004175	0.572646	0.320286
SCF:0003055	AC:002713	Q85FY0	M1UU36	Q85FP8	5zgb-assembly1.cif.gz	11_24	1	1	0	23.727	2.763	PDB_exact_pair_aggregate	0.3478	30_40	E1C9K8	M1UU36	Q85FP8	0.001068	0.000912	0.000156	1.0	0.004349	0.004224	0.200287	0.155445
SCF:0003056	AC:002714	Q1HGH9	Q1HFW0	Q1HFV9	7k5b-assembly1.cif.gz	11_24	1	4	1	135.247	2.926	PDB_exact_pair_aggregate	0.3816	30_40	Q1HGH9	Q24CE5	Q24DI9	0.000436	0.009224	-0.008788	0.0	0.004176	0.004177	0.333677	0.497801
SCF:0003057	AC:002714	Q1HGH9	Q1HFW0	W7XJB1	7k5b-assembly1.cif.gz	11_24	1	4	1	135.247	2.746	PDB_exact_pair_aggregate	0.3625	30_40	Q1HGH9	Q24CE5	W7XJB1	0.003544	0.009224	-0.00568	0.0	0.004176	0.004177	0.498311	0.497801
SCF:0003058	AC:002714	Q1HGH9	Q1HFW0	Q1HFX0	7k5b-assembly1.cif.gz	11_24	1	4	1	135.247	4.261	PDB_exact_pair_aggregate	0.2346	20_30	Q1HGH9	Q24CE5	Q1HFX0	0.001896	0.009224	-0.007328	0.0	0.00418	0.004177	0.49831	0.497801
SCF:0003059	AC:002715	P42285	Q9NQT4	Q13868	6d6q-assembly1.cif.gz	11_24	1	2	1	32.714	2.331	PDB_exact_pair_aggregate	0.2963	20_30	P42285	Q9NQT4	Q13868	0.982705	0.996942	-0.014237	0.0	0.052705	0.405318	0.699154	0.38142
SCF:0003060	AC:002715	Q9NQT4	P42285	Q15477	6d6q-assembly1.cif.gz	11_24	1	2	1	32.714	2.356	PDB_exact_pair_aggregate	0.4011	40_50	Q9NQT4	P42285	Q15477	0.072929	0.996942	-0.924013	0.0	0.014414	0.405318	0.202207	0.38142
SCF:0003061	AC:002715	Q9NQT4	P42285	Q8TF46	6d6q-assembly1.cif.gz	11_24	1	2	1	32.714	2.788	PDB_exact_pair_aggregate	0.2716	20_30	Q9NQT4	P42285	Q8TF46	0.999892	0.996942	0.00295	1.0	0.004179	0.405318	0.201471	0.38142
SCF:0003062	AC:002715	Q9NQT4	P42285	Q9Y450	6d6q-assembly1.cif.gz	11_24	1	2	1	32.714	2.535	PDB_exact_pair_aggregate	0.2486	20_30	Q9NQT4	P42285	Q9Y450	0.999446	0.996942	0.002504	1.0	0.004812	0.405318	0.780418	0.38142
SCF:0003063	AC:002716	A0A8W4F9W9	A0A8D1AQR7	I3LCB2	8uhd-assembly1.cif.gz	11_24	1	8	1	19.668	2.201	PDB_exact_pair_aggregate	1.0	ge50	C4R009	A0A8D1AQR7	A0A8D1AQR7	0.999941	0.999948	-7e-06	0.0	0.932151	0.932152	0.638118	0.638116
SCF:0003064	AC:002716	A0A8W4F9W9	A0A8D1AQR7	A0A4X1VEK9	8uhd-assembly1.cif.gz	11_24	1	8	1	19.668	2.472	PDB_exact_pair_aggregate	0.3117	30_40	C4R009	A0A8D1AQR7	A0A4X1VEK9	0.999936	0.999948	-1.2e-05	0.0	0.883893	0.932152	0.675424	0.638116
SCF:0003065	AC:002717	P02293	P31376	P53946	9b1e-assembly1.cif.gz	11_24	1	1	0	54.211	2.38	PDB_exact_pair_aggregate	0.2885	20_30	O23629	P31376	P53946	0.761559	0.998049	-0.23649	0.0	0.004186	0.00423	0.129836	0.428016
SCF:0003066	AC:002717	P02293	P31376	Q03388	9b1e-assembly1.cif.gz	11_24	1	1	0	54.211	2.97	same_assembly_bridge	0.2808	20_30	O23629	P31376	Q03388	0.99024	0.998049	-0.007809	0.0	0.004189	0.00423	0.468058	0.428016
SCF:0003067	AC:002717	P02293	P31376	P53298	9b1e-assembly1.cif.gz	11_24	1	1	0	54.211	2.541	PDB_exact_pair_aggregate	0.2698	20_30	O23629	P31376	P53298	0.998478	0.998049	0.000429	1.0	0.004183	0.00423	0.298099	0.428016
SCF:0003068	AC:002717	P31376	P02293	P02299	9b1e-assembly1.cif.gz	11_24	1	1	0	54.211	3.334	PDB_exact_pair_aggregate	0.2772	20_30	P31376	O23629	P02299	0.999276	0.998049	0.001227	1.0	0.004188	0.00423	0.266742	0.428016
SCF:0003069	AC:002718	B7GL96	B7GL98	B7GL84	6z16-assembly1.cif.gz	11_24	1	1	0	14.481	2.469	PDB_exact_pair_aggregate	0.2942	20_30	B7GL96	B7GL98	B7GL84	0.998666	0.996857	0.001809	1.0	0.00422	0.005426	0.234102	0.06193
SCF:0003070	AC:002718	B7GL98	B7GL96	B7GL82	6z16-assembly1.cif.gz	11_24	1	1	0	14.481	2.847	PDB_exact_pair_aggregate	0.25	20_30	B7GL98	B7GL96	B7GL82	0.999703	0.996857	0.002846	1.0	0.004711	0.005426	0.244757	0.06193
SCF:0003071	AC:002719	P20459	P32501	P12754	6i7t-assembly1.cif.gz	11_24	1	8	1	27.768	2.739	PDB_exact_pair_aggregate	0.292	20_30	P20459	P32501	P12754	0.058526	0.999724	-0.941198	0.0	0.004178	0.101098	0.703194	0.685407
SCF:0003072	AC:002719	P32501	P20459	P14741	6i7t-assembly1.cif.gz	11_24	1	8	1	27.768	2.833	same_assembly_bridge	0.3128	30_40	P32501	P20459	P14741	0.999646	0.999724	-7.8e-05	0.0	0.548766	0.101098	0.264074	0.685407
SCF:0003073	AC:002719	P32501	P20459	P09064	6i7t-assembly1.cif.gz	11_24	1	8	1	27.768	2.509	PDB_exact_pair_aggregate	0.281	20_30	P32501	P20459	P09064	0.999808	0.999724	8.4e-05	1.0	0.047612	0.101098	0.661518	0.685407
SCF:0003074	AC:002721	P80371	Q5SJH3	Q5SLQ0	5iwa-assembly1.cif.gz	11_24	1	385	1	41.054	2.314	PDB_exact_pair_aggregate	0.3333	30_40	A0QVB8	Q5SJH3	P62659	0.998865	0.999611	-0.000746	0.0	0.919266	0.681314	0.626108	0.838271
SCF:0003075	AC:002721	P80371	Q5SJH3	P80377	5iwa-assembly1.cif.gz	11_24	1	385	1	41.054	2.564	PDB_exact_pair_aggregate	0.2877	20_30	A0QVB8	Q5SJH3	B7IA17	0.99972	0.999611	0.000109	1.0	0.868435	0.681314	0.756147	0.838271
SCF:0003076	AC:002721	P80371	Q5SJH3	Q5SHP6	5iwa-assembly1.cif.gz	11_24	1	385	1	41.054	2.777	PDB_exact_pair_aggregate	0.2857	20_30	A0QVB8	Q5SJH3	Q5SHP6	0.999789	0.999611	0.000178	1.0	0.004746	0.681314	3.9e-05	0.838271
SCF:0003077	AC:002722	P06129	P0A855	P00646	7nsu-assembly1.cif.gz	3_10	1	1	0	20.026	2.451	PDB_exact_pair_aggregate	0.2698	20_30	P06129	P0A855	P00646	0.977455	0.869694	0.107761	1.0	0.007846	0.004237	0.686064	0.30917
SCF:0003078	AC:002723	Q83ES8	Q83ER7	Q83ED6	9t61-assembly1.cif.gz	11_24	1	3	1	28.15	2.907	PDB_exact_pair_aggregate	0.4	40_50	P17291	P0AG63	Q83ED6	0.999687	0.999936	-0.000249	0.0	0.589835	0.352131	0.60062	0.786831
SCF:0003079	AC:002723	Q83ES8	Q83ER7	Q83ER3	9t61-assembly1.cif.gz	11_24	1	3	1	28.15	2.707	PDB_exact_pair_aggregate	0.2985	20_30	P17291	P0AG63	P0AG59	0.999817	0.999936	-0.000119	0.0	0.771191	0.352131	0.633431	0.786831
SCF:0003080	AC:002727	Q7Z4L5	Q96RY7	Q9P2L0	8bbg-assembly1.cif.gz	3_10	1	2	1	86.473	2.724	PDB_exact_pair_aggregate	0.2731	20_30	Q7Z4L5	Q96RY7	Q9P2L0	0.208444	0.57741	-0.368966	0.0	0.004382	0.004435	0.732174	0.727553
SCF:0003081	AC:002727	Q96RY7	Q7Z4L5	Q8NEZ3	8bbg-assembly1.cif.gz	3_10	1	2	1	86.473	2.078	PDB_exact_pair_aggregate	0.2585	20_30	Q96RY7	Q7Z4L5	Q8NEZ3	0.997616	0.57741	0.420206	1.0	0.004194	0.004435	0.761618	0.727553
SCF:0003082	AC:002732	O13964	Q9Y7N2	O94376	5n9j-assembly1.cif.gz	11_24	1	1	0	82.899	3.104	PDB_exact_pair_aggregate	0.2466	20_30	O13964	Q9Y7N2	O94376	0.995405	0.895495	0.09991	1.0	0.932527	0.004182	0.549931	0.019689
SCF:0003083	AC:002732	Q9Y7N2	O13964	O94376	5n9j-assembly1.cif.gz	11_24	1	1	0	82.899	3.851	PDB_exact_pair_aggregate	0.321	30_40	Q9Y7N2	O13964	O94376	0.996936	0.895495	0.101441	1.0	0.00419	0.004182	0.477741	0.019689
SCF:0003084	AC:002732	Q9Y7N2	O13964	P87310	5n9j-assembly1.cif.gz	11_24	1	1	0	82.899	2.278	PDB_exact_pair_aggregate	0.2843	20_30	Q9Y7N2	O13964	P87310	0.99987	0.895495	0.104375	1.0	0.004199	0.004182	0.497571	0.019689
SCF:0003085	AC:002733	Q9P6Q0	Q9Y821	Q9US45	5n9j-assembly1.cif.gz	11_24	1	1	0	23.784	2.491	PDB_exact_pair_aggregate	0.3233	30_40	Q9P6Q0	Q9Y821	Q9US45	0.999756	0.999299	0.000457	1.0	0.004185	0.013023	0.332407	0.135259
SCF:0003086	AC:002733	Q9Y821	Q9P6Q0	P87310	5n9j-assembly1.cif.gz	11_24	1	1	0	23.784	3.03	PDB_exact_pair_aggregate	0.2727	20_30	Q9Y821	Q9P6Q0	P87310	0.999939	0.999299	0.00064	1.0	0.00421	0.013023	0.685654	0.135259
SCF:0003087	AC:002733	Q9Y821	Q9P6Q0	O13964	5n9j-assembly1.cif.gz	11_24	1	1	0	23.784	2.151	PDB_exact_pair_aggregate	0.2381	20_30	Q9Y821	Q9P6Q0	O13964	0.998609	0.999299	-0.00069	0.0	0.925869	0.013023	0.443637	0.135259
SCF:0003088	AC:002739	Q9NVH2	Q9NVM9	Q9NV88	8rc4-assembly1.cif.gz	11_24	1	3	1	53.686	3.968	same_assembly_bridge	0.2943	20_30	Q9NVH2	Q9NVM9	Q9NV88	0.999294	0.017053	0.982241	1.0	0.004174	0.004174	0.700935	0.577169
SCF:0003089	AC:002739	Q9NVH2	Q9NVM9	Q8WX92	8rc4-assembly1.cif.gz	11_24	1	3	1	53.686	2.558	PDB_exact_pair_aggregate	0.2846	20_30	Q9NVH2	Q9NVM9	Q8WX92	0.997351	0.017053	0.980298	1.0	0.004381	0.004174	0.628929	0.577169
SCF:0003090	AC:002739	Q9NVH2	Q9NVM9	Q5TA45	8rc4-assembly1.cif.gz	11_24	1	3	1	53.686	2.801	PDB_exact_pair_aggregate	0.2656	20_30	Q9NVH2	Q9NVM9	Q5TA45	0.999493	0.017053	0.98244	1.0	0.004176	0.004174	0.407986	0.577169
SCF:0003091	AC:002746	P20979	P21087	P20980	8p0j-assembly1.cif.gz	11_24	1	4	1	16.309	2.692	PDB_exact_pair_aggregate	0.234	20_30	P20979	P21087	P20980	0.890651	0.003363	0.887288	1.0	0.004174	0.004174	0.174388	0.014987
SCF:0003092	AC:002746	P21087	P20979	P20504	8p0j-assembly1.cif.gz	11_24	1	4	1	16.309	2.707	same_assembly_bridge	0.2984	20_30	P21087	P20979	P20504	0.996632	0.003363	0.993269	1.0	0.004175	0.004174	0.060094	0.014987
SCF:0003093	AC:002746	P21087	P20979	P68439	8p0j-assembly1.cif.gz	11_24	1	4	1	16.309	2.752	PDB_exact_pair_aggregate	0.2906	20_30	P21087	P20979	P68439	0.972968	0.003363	0.969605	1.0	0.004174	0.004174	0.411511	0.014987
SCF:0003094	AC:002751	Q86V25	Q9BVA1	P68363	7zcw-assembly1.cif.gz	3_10	1	1	0	11.441	2.816	same_assembly_bridge	0.4159	40_50	Q86V25	P07437	P09733	0.998952	0.999601	-0.000649	0.0	0.004177	0.004178	0.665987	0.49973
SCF:0003095	AC:002752	Q8DIP0	Q8DMP8	Q8DHJ2	7nhp-assembly1.cif.gz	11_24	1	2	1	29.856	2.499	PDB_exact_pair_aggregate	0.375	30_40	Q8DIP0	Q8DMP8	Q8DHJ2	0.996698	0.136433	0.860265	1.0	0.0042	0.004178	0.623252	0.711686
SCF:0003096	AC:002752	Q8DIP0	Q8DMP8	Q9F1R6	7nhp-assembly1.cif.gz	11_24	1	2	1	29.856	2.321	PDB_exact_pair_aggregate	0.3571	30_40	Q8DIP0	Q8DMP8	Q9F1R6	0.99368	0.136433	0.857247	1.0	0.004228	0.004178	0.589939	0.711686
SCF:0003097	AC:002753	P29469	Q12488	Q03406	8p63-assembly1.cif.gz	11_24	1	9	1	26.767	2.32	same_assembly_bridge	0.3455	30_40	P29469	Q12488	Q03406	0.999161	0.999418	-0.000257	0.0	0.004182	0.004177	0.457801	0.502854
SCF:0003098	AC:002753	Q12488	P29469	P29496	8p63-assembly1.cif.gz	11_24	1	9	1	26.767	2.547	PDB_exact_pair_aggregate	0.4108	40_50	Q12488	P29469	P29496	0.999773	0.999418	0.000355	1.0	0.004175	0.004177	0.619811	0.502854
SCF:0003099	AC:002753	Q12488	P29469	P24279	8p63-assembly1.cif.gz	11_24	1	9	1	26.767	2.974	PDB_exact_pair_aggregate	0.395	30_40	Q12488	P29469	P24279	0.999679	0.999418	0.000261	1.0	0.004176	0.004177	0.582831	0.502854
SCF:0003100	AC:002753	Q12488	P29469	P53091	8p63-assembly1.cif.gz	11_24	1	9	1	26.767	1.002	PDB_exact_pair_aggregate	0.3571	30_40	Q12488	P29469	P53091	0.986002	0.999418	-0.013416	0.0	0.004176	0.004177	0.583469	0.502854
SCF:0003101	AC:002754	Q93SX0	P0A3Y1	Q8YVQ2	2zt9-assembly1.cif.gz	11_24	1	3	1	10.983	2.373	same_assembly_bridge	0.375	30_40	Q93SX0	P0A3Y1	Q8YVQ2	0.996575	0.964939	0.031636	1.0	0.004253	0.004373	0.373927	0.214083
SCF:0003102	AC:002758	P01730	Q6N030	P0DOX5	2ny3-assembly1.cif.gz	3_10	1	3	1	11.622	1.948	PDB_exact_pair_aggregate	0.8348	ge50	P01730	Q6N030	Q6N030	0.999647	0.997753	0.001894	1.0	0.227803	0.33206	0.105536	0.051025
SCF:0003103	AC:002758	P01730	Q6N030	P03437	2ny3-assembly1.cif.gz	3_10	1	3	1	11.622	2.664	PDB_exact_pair_aggregate	0.2762	20_30	P01730	Q6N030	P03437	0.000454	0.997753	-0.997299	0.0	0.004195	0.33206	0.055824	0.051025
SCF:0003104	AC:002760	Q03776	Q08920	Q00916	6n7p-assembly1.cif.gz	11_24	1	1	0	60.007	3.44	same_assembly_bridge	0.257	20_30	Q03776	Q08920	Q00916	0.001889	0.128891	-0.127002	0.0	0.004546	0.004387	0.573915	0.478184
SCF:0003105	AC:002762	A0A3Q7JYM3	A0A3Q7F5X2	P49215	7qiy-assembly1.cif.gz	11_24	1	1	0	14.796	2.975	PDB_exact_pair_aggregate	0.4038	40_50	A0A3Q7JYM3	Q01855	C4M0Z2	0.999944	0.999563	0.000381	1.0	0.021536	0.878862	0.823547	0.707006
SCF:0003106	AC:002763	A9WEV2	A9WEV7	A9WEV4	8x2j-assembly1.cif.gz	3_10	1	4	1	18.428	2.877	PDB_exact_pair_aggregate	0.2786	20_30	A9WEV2	A9WEV7	A9WEV4	0.89879	0.216789	0.682001	1.0	0.004266	0.007145	0.12777	0.079191
SCF:0003107	AC:002769	M1VFJ4	Q85FS8	Q85FQ6	6fos-assembly1.cif.gz	11_24	1	4	1	28.987	3.272	PDB_exact_pair_aggregate	0.35	30_40	M1VFJ4	Q55329	E9NPX1	0.994005	0.990715	0.00329	1.0	0.00419	0.004221	0.482677	0.574438
SCF:0003108	AC:002769	Q85FS8	M1VFJ4	M1VKK5	6fos-assembly1.cif.gz	11_24	1	4	1	28.987	2.7	PDB_exact_pair_aggregate	0.3083	30_40	Q55329	M1VFJ4	M1VKK5	0.993654	0.990715	0.002939	1.0	0.004724	0.004221	0.598639	0.574438
SCF:0003109	AC:002772	I7MLZ4	Q24CL2	A4VD15	8th8-assembly1.cif.gz	11_24	1	2	1	37.885	4.979	PDB_exact_pair_aggregate	0.3691	30_40	I7MLZ4	Q24CL2	A4VD15	0.001854	0.000567	0.001287	1.0	0.004178	0.004177	0.250302	0.232715
SCF:0003110	AC:002772	I7MLZ4	Q24CL2	Q24DJ0	8th8-assembly1.cif.gz	11_24	1	2	1	37.885	2.007	PDB_exact_pair_aggregate	0.2878	20_30	I7MLZ4	Q24CL2	Q24DJ0	0.000393	0.000567	-0.000174	0.0	0.004176	0.004177	0.146661	0.232715
SCF:0003111	AC:002772	I7MLZ4	Q24CL2	Q23S05	8th8-assembly1.cif.gz	11_24	1	2	1	37.885	5.045	same_assembly_bridge	0.2829	20_30	I7MLZ4	Q24CL2	Q23S05	0.001735	0.000567	0.001168	1.0	0.004178	0.004177	0.307587	0.232715
SCF:0003112	AC:002772	Q24CL2	I7MLZ4	I7M6D6	8th8-assembly1.cif.gz	11_24	1	2	1	37.885	2.013	PDB_exact_pair_aggregate	0.2854	20_30	Q24CL2	I7MLZ4	I7M6D6	0.000215	0.000567	-0.000352	0.0	0.004185	0.004177	0.45702	0.232715
SCF:0003113	AC:002773	P40070	Q06406	P40089	4c8q-assembly1.cif.gz	3_10	1	10	1	13.94	6.417	same_assembly_bridge	0.3667	30_40	P40070	Q06406	P40089	0.99929	0.998981	0.000309	1.0	0.899555	0.932313	0.704139	0.682234
SCF:0003114	AC:002773	P40070	Q06406	P53905	4c8q-assembly1.cif.gz	3_10	1	10	1	13.94	2.024	PDB_exact_pair_aggregate	0.3621	30_40	P40070	Q06406	P53905	0.997957	0.998981	-0.001024	0.0	0.920919	0.932313	0.695647	0.682234
SCF:0003115	AC:002776	A8IY95	Q39584	Q7Y0H2	7kzn-assembly1.cif.gz	11_24	1	2	1	13.911	3.681	PDB_exact_pair_aggregate	0.3267	30_40	A8IY95	Q39584	Q7Y0H2	0.001842	0.010972	-0.00913	0.0	0.004186	0.004199	0.497994	0.497667
