triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0001784	AC:001524	Q75VZ0	A8IL32	Q75VY7	6jo6-assembly1.cif.gz	11_24	1	12	1	29.509	3.613	same_assembly_bridge	0.3397	30_40	Q75VY8	A8IL32	Q84Y02	0.999929	0.998674	0.001255	1.0	0.101378	0.102056	0.678123	0.628542
SCF:0001789	AC:001526	P49368	Q9NQP4	O15212	6nrb-assembly1.cif.gz	11_24	1	3	1	26.773	5.942	same_assembly_bridge	0.21	20_30	Q3T0K2	Q9NQP4	O15212	0.999905	0.999818	8.7e-05	1.0	0.004181	0.004458	0.603064	0.673819
SCF:0001796	AC:001533	A0A4V8GZZ4	A0A4V8GZZ7	A0A4V8GZZ8	6igz-assembly1.cif.gz	11_24	1	1	0	39.769	2.694	same_assembly_bridge	0.4037	40_50	A0A4V8GZZ4	Q84Y02	I0YPL4	0.999773	0.999672	0.000101	1.0	0.004191	0.29059	0.16549	0.619393
SCF:0001797	AC:001534	A8J3C3	A8J353	A8INX1	7ekq-assembly1.cif.gz	11_24	1	1	0	40.938	2.781	same_assembly_bridge	0.3	30_40	A8J3C3	A8J353	A8INX1	0.198229	0.000191	0.198038	1.0	0.616379	0.00418	0.246568	0.498759
SCF:0001802	AC:001536	Q5SLQ0	P0DOY9	Q5SHN3	5iwa-assembly1.cif.gz	11_24	1	402	1	20.764	2.733	same_assembly_bridge	0.3505	30_40	P62659	Q2FW20	P21472	0.999926	0.999928	-2e-06	0.0	0.717826	0.922926	0.717329	0.757421
SCF:0001811	AC:001545	A0AAN0Y0R4	A0AAN0Y3T9	A0AAN0Y138	9h90-assembly1.cif.gz	11_24	1	1	0	22.099	3.315	same_assembly_bridge	0.2931	20_30	P21471	P17291	P80372	0.999934	0.999933	1e-06	1.0	0.835345	0.869466	0.751343	0.744518
SCF:0001816	AC:001550	A8IS47	A0A2K3CXW8	A8IH07	7eko-assembly1.cif.gz	11_24	1	2	1	18.86	7.252	same_assembly_bridge	0.36	30_40	A8IS47	A0A2K3CXW8	A8IH07	0.999116	0.999309	-0.000193	0.0	0.004182	0.100313	0.148491	0.343531
SCF:0001819	AC:001552	C1K004	D0FXZ0	D0FXV2	6sl5-assembly1.cif.gz	11_24	1	1	0	45.26	2.611	same_assembly_bridge	0.5	ge50	I0YPL4	T1RIQ1	A0T0M8	0.99929	0.999731	-0.000441	0.0	0.026267	0.029312	0.397087	0.243308
SCF:0001828	AC:001561	Q2FW11	Q2FW21	Q2FW13	5nrg-assembly1.cif.gz	11_24	1	23	1	19.707	5.012	same_assembly_bridge	0.3511	30_40	P42060	A0A063X781	P0ADY7	0.999941	0.999941	0.0	0.5	0.578674	0.669113	2e-06	5e-05
SCF:0001830	AC:001561	Q2FW21	Q2FW11	Q2FW13	5nrg-assembly1.cif.gz	11_24	1	23	1	19.707	2.783	same_assembly_bridge	0.3733	30_40	A0A063X781	P42060	P0ADY7	0.999924	0.999941	-1.7e-05	0.0	0.495745	0.669113	1.1e-05	5e-05
SCF:0001846	AC:001575	I7LWE3	Q24C31	I7LT80	8th8-assembly1.cif.gz	11_24	1	2	1	17.084	2.942	same_assembly_bridge	0.26	20_30	I7LWE3	Q24C31	I7LT80	0.980657	0.99328	-0.012623	0.0	0.004183	0.004176	0.09615	0.099528
SCF:0001851	AC:001584	I0YQ45	I0Z7A6	I0Z7A7	9kqq-assembly1.cif.gz	11_24	1	2	1	42.249	3.247	same_assembly_bridge	0.5535	ge50	Q7DM26	Q75VY8	Q75VY8	0.999914	0.999917	-3e-06	0.0	0.035648	0.066702	0.772662	0.764306
SCF:0001853	AC:001584	I0Z7A6	I0YQ45	I0Z7A7	9kqq-assembly1.cif.gz	11_24	1	2	1	42.249	2.69	same_assembly_bridge	0.5405	ge50	Q75VY8	Q7DM26	Q75VY8	0.999919	0.999917	2e-06	1.0	0.151589	0.066702	0.745038	0.764306
SCF:0001857	AC:001590	Q9UJW0	P61163	Q9NZ32	9b85-assembly1.cif.gz	11_24	1	2	1	18.979	2.715	same_assembly_bridge	0.3163	30_40	Q9UJW0	F2Z5G5	Q9NZ32	0.998317	0.999706	-0.001389	0.0	0.532756	0.105541	0.567898	0.699628
SCF:0001859	AC:001594	G0S8E0	G0SH09	G0SEM4	6xp5-assembly1.cif.gz	11_24	1	1	0	66.09	4.075	same_assembly_bridge	0.2971	20_30	G0S8E0	G0SH09	G0SEM4	0.999924	0.999726	0.000198	1.0	0.004179	0.004177	0.390511	0.217535
SCF:0001862	AC:001596	Q94AQ8	P26288	P56752	7wff-assembly1.cif.gz	11_24	1	1	0	35.636	2.36	same_assembly_bridge	0.2975	20_30	Q94AQ8	P26288	P56752	7.4e-05	7.2e-05	2e-06	1.0	0.004196	0.004324	0.020505	0.025766
SCF:0001870	AC:001607	O94408	O14352	P87173	6ppv-assembly1.cif.gz	3_10	1	4	1	9.184	2.359	same_assembly_bridge	0.3431	30_40	P38203	O14352	P87173	0.999878	0.99991	-3.2e-05	0.0	0.577783	0.616343	0.791007	0.630154
SCF:0001875	AC:001612	Q92316	P33767	P41543	6ezn-assembly1.cif.gz	3_10	1	5	1	28.322	2.543	same_assembly_bridge	0.3309	30_40	Q92316	P33767	P41543	0.999824	0.026183	0.973641	1.0	0.004184	0.004177	0.588512	0.771812
SCF:0001880	AC:001616	P39075	P37871	P37870	7ckq-assembly1.cif.gz	3_10	1	1	0	17.651	4.243	same_assembly_bridge	0.3043	30_40	P39075	P37871	P37870	0.000801	0.000109	0.000692	1.0	0.005047	0.005897	0.102347	0.102066
SCF:0001881	AC:001620	W8SY74	A0A2P6TPR7	A0A2P6TS63	6zzy-assembly1.cif.gz	11_24	1	3	1	36.706	6.549	same_assembly_bridge	0.4541	40_50	A0T0M8	A0A4V8H000	Q84Y02	0.968453	0.999456	-0.031003	0.0	0.032363	0.008743	0.285785	0.219178
SCF:0001883	AC:001621	E1C9L0	Q32904	Q41038	3lw5-assembly1.cif.gz	11_24	1	1	0	18.515	0.638	same_assembly_bridge	0.4483	40_50	Q55329	A0A2K1IB10	F2D0D5	0.11496	0.507796	-0.392836	0.0	0.022881	0.168634	0.58952	0.669415
SCF:0001895	AC:001630	O60925	Q99832	P17987	6nr9-assembly1.cif.gz	11_24	1	3	1	72.778	2.929	same_assembly_bridge	0.3878	30_40	O60925	Q99832	Q32L40	0.999882	0.999923	-4.1e-05	0.0	0.008985	0.005222	0.796251	0.499111
SCF:0001900	AC:001633	Q9FLM8	Q9LQ02	Q9LK40	8xmd-assembly1.cif.gz	11_24	1	4	1	14.039	2.236	same_assembly_bridge	0.2897	20_30	A0A4X1TRS6	Q9LQ02	Q9LK40	0.999941	0.999923	1.8e-05	1.0	0.004484	0.004391	0.536688	0.612689
SCF:0001907	AC:001642	Q96N11	Q9NV88	Q9NVR2	8rbz-assembly1.cif.gz	11_24	1	3	1	44.677	3.062	same_assembly_bridge	0.261	20_30	Q96N11	Q9NV88	Q9NVR2	0.99942	0.969752	0.029668	1.0	0.004174	0.004175	0.429352	0.560889
SCF:0001920	AC:001651	Q9UBF6	Q9BT78	Q9UNS2	9eg1-assembly1.cif.gz	11_24	1	1	0	9.185	2.691	same_assembly_bridge	0.2486	20_30	P62877	Q9BT78	Q9UNS2	0.999352	0.058666	0.940686	1.0	0.497648	0.004207	0.517313	0.445229
SCF:0001929	AC:001661	Q75VZ0	Q84Y02	Q75VY6	6jo6-assembly1.cif.gz	11_24	1	9	1	8.186	3.298	same_assembly_bridge	0.4837	40_50	Q75VY8	Q84Y02	A0A4V8H000	0.999934	0.999928	6e-06	1.0	0.201917	0.134108	0.693927	0.723709
SCF:0001930	AC:001661	Q84Y02	Q75VZ0	Q75VY6	6jo6-assembly1.cif.gz	11_24	1	9	1	8.186	2.563	same_assembly_bridge	0.5613	ge50	Q84Y02	Q75VY8	A0A4V8H000	0.999937	0.999928	9e-06	1.0	0.089525	0.134108	0.759621	0.723709
SCF:0001938	AC:001669	P40227	P61758	Q99471	6nr9-assembly1.cif.gz	11_24	1	3	1	11.288	4.009	same_assembly_bridge	0.219	20_30	P40227	P61758	Q99471	0.999866	0.998095	0.001771	1.0	0.004181	0.017396	0.356407	0.373927
SCF:0001941	AC:001671	Q9V1V0	Q9UZL4	P61994	6swd-assembly1.cif.gz	11_24	1	7	1	35.649	4.049	same_assembly_bridge	0.3377	30_40	Q9V1V0	Q9UZL4	P62266	0.999952	0.999841	0.000111	1.0	0.629104	0.885508	0.745835	0.589502
SCF:0001947	AC:001678	P68449	P20504	P20979	9fq6-assembly1.cif.gz	11_24	1	1	0	28.46	2.728	same_assembly_bridge	0.2984	20_30	P68449	P20504	P20979	0.011161	0.994764	-0.983603	0.0	0.004177	0.004176	0.61245	0.572299
SCF:0001949	AC:001681	Q96SY0	Q96HW7	Q9NVR2	8rc4-assembly1.cif.gz	11_24	1	3	1	26.459	3.6	same_assembly_bridge	0.2727	20_30	Q96SY0	Q96HW7	Q9NVR2	0.973613	0.964296	0.009317	1.0	0.004175	0.004176	0.73657	0.456757
SCF:0001962	AC:001693	Q96HW7	Q9NVM9	Q5TA45	8rc4-assembly1.cif.gz	11_24	1	3	1	22.17	2.524	same_assembly_bridge	0.2656	20_30	Q96HW7	Q9NVM9	Q5TA45	0.985697	0.031412	0.954285	1.0	0.004177	0.004175	0.431319	0.589577
SCF:0001966	AC:001700	E1C9L3	P05311	P05310	3lw5-assembly1.cif.gz	11_24	1	3	1	33.043	3.623	same_assembly_bridge	0.5143	ge50	E1C9L3	T1RIQ1	A0T0M8	0.977834	0.999081	-0.021247	0.0	0.067896	0.03489	0.054078	0.053689
SCF:0001972	AC:001707	A0A2K9VK93	A0A2K9VK99	A0A2K9VK98	9c39-assembly1.cif.gz	11_24	1	1	0	25.024	2.559	same_assembly_bridge	0.2778	20_30	A0A2K9VK93	A0A2K9VK99	A0A2K9VK98	0.024748	0.999423	-0.974675	0.0	0.004177	0.004174	0.531174	0.497991
SCF:0001973	AC:001707	A0A2K9VK99	A0A2K9VK93	A0A2K9VK98	9c39-assembly1.cif.gz	11_24	1	1	0	25.024	2.687	same_assembly_bridge	0.2544	20_30	A0A2K9VK99	A0A2K9VK93	A0A2K9VK98	0.999355	0.999423	-6.8e-05	0.0	0.004176	0.004174	0.169684	0.497991
SCF:0001983	AC:001711	Q76ZS0	O57204	Q76ZP7	6rie-assembly1.cif.gz	3_10	1	1	0	13.988	2.382	same_assembly_bridge	0.2914	20_30	P04310	P20504	Q76ZP7	0.999612	0.999764	-0.000152	0.0	0.004175	0.004175	0.102224	0.647525
SCF:0001984	AC:001712	P07839	Q75VY7	P12356	7wzn-assembly1.cif.gz	11_24	1	1	0	10.045	2.994	same_assembly_bridge	0.4129	40_50	P07839	Q84Y02	P12356	0.997973	0.999272	-0.001299	0.0	0.004183	0.96856	0.333441	0.711867
SCF:0001986	AC:001717	A0A4V8GZZ8	A0A4V8H003	A0A4V8GZZ2	6igz-assembly1.cif.gz	11_24	1	1	0	46.414	2.217	same_assembly_bridge	0.4963	40_50	I0YPL4	T1RIQ1	A0T0M8	0.999817	0.999527	0.00029	1.0	0.004507	0.00451	0.070199	0.011385
SCF:0001992	AC:001718	A0A2P6TZ50	A0A2P6U4K1	A0A2P6TS63	6zzy-assembly1.cif.gz	11_24	1	3	1	44.391	2.369	same_assembly_bridge	0.4575	40_50	Q84Y02	Q75VY8	Q84Y02	0.999905	0.999931	-2.6e-05	0.0	0.014119	0.202469	0.647852	0.76203
SCF:0001993	AC:001718	A0A2P6U4K1	A0A2P6TZ50	A0A2P6TS63	6zzy-assembly1.cif.gz	11_24	1	3	1	44.391	5.906	same_assembly_bridge	0.5207	ge50	Q75VY8	Q84Y02	Q84Y02	0.99992	0.999931	-1.1e-05	0.0	0.04325	0.202469	0.688996	0.76203
SCF:0002007	AC:001735	A0A2K1IB10	A0A2K1KN29	A0A2K1K0C7	6l35-assembly1.cif.gz	11_24	1	1	0	42.144	2.968	same_assembly_bridge	0.4803	40_50	A0A2K1IB10	Q84Y02	F2D0D5	0.9999	0.999862	3.8e-05	1.0	0.066867	0.018707	0.697509	0.672233
SCF:0002011	AC:001735	A0A2K1KN29	A0A2K1IB10	A0A2K1K0C7	6l35-assembly1.cif.gz	11_24	1	1	0	42.144	3.315	same_assembly_bridge	0.4488	40_50	Q84Y02	A0A2K1IB10	F2D0D5	0.999936	0.999862	7.4e-05	1.0	0.063288	0.018707	0.674746	0.672233
SCF:0002020	AC:001746	A0A7S3R4R1	A0A7S3VHS4	A0A7S3VSS7	9mgz-assembly1.cif.gz	11_24	1	1	0	39.713	2.863	same_assembly_bridge	0.5118	ge50	Q84Y02	Q7DM26	Q84Y02	0.999931	0.999922	9e-06	1.0	0.011441	0.011743	0.74884	0.6653
SCF:0002021	AC:001746	A0A7S3VHS4	A0A7S3R4R1	A0A7S3VSS7	9mgz-assembly1.cif.gz	11_24	1	1	0	39.713	2.452	same_assembly_bridge	0.5411	ge50	Q7DM26	Q84Y02	Q84Y02	0.999929	0.999922	7e-06	1.0	0.038397	0.011743	0.691365	0.6653
SCF:0002034	AC:001758	P9WPS1	P9WPV3	P9WPU7	8j0s-assembly1.cif.gz	11_24	1	3	1	11.334	2.767	same_assembly_bridge	0.3134	30_40	P9WPS1	P9WPV3	P9WPU7	0.999703	0.99708	0.002623	1.0	0.961613	0.01667	0.699817	0.279464
SCF:0002043	AC:001764	A8IFG7	Q75VZ0	Q75VY7	6jo6-assembly1.cif.gz	11_24	1	13	1	38.966	5.969	same_assembly_bridge	0.5242	ge50	A8IFG7	Q75VY8	Q84Y02	0.997642	0.999049	-0.001407	0.0	0.004338	0.00453	0.084379	0.259956
SCF:0002049	AC:001767	P80377	Q5SJH3	Q5SLQ0	1ibk-assembly1.cif.gz	11_24	1	408	1	17.292	3.257	same_assembly_bridge	0.3333	30_40	B7IA17	Q5SJH3	P62659	0.999902	0.999935	-3.3e-05	0.0	0.740004	0.760387	0.756051	0.006563
SCF:0002064	AC:001774	Q9NQP4	P48643	P50991	6nrd-assembly1.cif.gz	11_24	1	3	1	86.729	2.812	same_assembly_bridge	0.4028	40_50	Q9NQP4	P48643	P50991	0.999905	0.99991	-5e-06	0.0	0.004445	0.004278	0.791117	0.560339
SCF:0002070	AC:001785	P38801	Q12277	P38792	6fsz-assembly1.cif.gz	11_24	1	4	1	30.059	3.065	same_assembly_bridge	0.3478	30_40	P38801	Q12277	P38792	0.651726	0.999654	-0.347928	0.0	0.00418	0.004179	0.491771	0.499188
SCF:0002078	AC:001791	Q9BT73	P25787	P25788	8tm3-assembly1.cif.gz	11_24	1	2	1	12.414	2.685	same_assembly_bridge	0.3349	30_40	Q9BT73	P25787	P25788	0.999803	0.999925	-0.000122	0.0	0.138228	0.004199	0.496315	0.332713
SCF:0002082	AC:001795	Q8YQ35	P58565	P58576	7y3f-assembly1.cif.gz	11_24	1	1	0	54.682	3.899	same_assembly_bridge	0.4927	40_50	Q55274	T1RIQ1	A0T0M8	0.999271	0.999713	-0.000442	0.0	0.025964	0.036075	0.514764	0.566717
SCF:0002086	AC:001797	E9NPX1	I0Z2Y0	I0YQ44	9kqq-assembly1.cif.gz	11_24	1	2	1	36.988	3.698	same_assembly_bridge	0.5247	ge50	E9NPX1	Q75VY8	Q84Y02	0.284747	0.144812	0.139935	1.0	0.006112	0.004568	0.581799	0.623093
SCF:0002092	AC:001800	P34160	Q00916	Q08920	6n7p-assembly1.cif.gz	11_24	1	1	0	16.572	3.277	same_assembly_bridge	0.257	20_30	P34160	Q00916	Q08920	0.998215	0.999252	-0.001037	0.0	0.010824	0.024365	0.669774	0.686228
SCF:0002094	AC:001802	P20248	Q9UJX4	Q13042	6q6g-assembly1.cif.gz	11_24	1	2	1	34.583	2.624	same_assembly_bridge	0.2967	20_30	P20248	Q9UJX4	Q13042	0.995693	0.999125	-0.003432	0.0	0.004621	0.004175	0.651421	0.690772
SCF:0002098	AC:001805	Q95695	P26288	A0A1B1W4Z4	7wff-assembly1.cif.gz	11_24	1	1	0	24.473	2.801	same_assembly_bridge	0.299	20_30	Q95695	P26288	A0A1B1W4Z4	0.998925	0.999605	-0.00068	0.0	0.004206	0.004178	0.053791	0.165806
SCF:0002107	AC:001811	G0RZG4	G0S755	G0SC21	8pel-assembly1.cif.gz	3_10	1	2	1	8.195	2.755	same_assembly_bridge	0.291	20_30	G0RZG4	G0S755	G0SC21	0.999693	0.999175	0.000518	1.0	0.00418	0.004175	0.499636	0.200206
SCF:0002114	AC:001814	A8J353	A8IL21	A8IH07	7ekq-assembly1.cif.gz	11_24	1	2	1	43.12	2.355	same_assembly_bridge	0.3641	30_40	A8J353	A8IL21	A8IH07	0.00015	0.000411	-0.000261	0.0	0.004179	0.004178	0.14551	0.417408
SCF:0002116	AC:001816	A8MPR5	Q9SAJ3	F4KF14	8xkv-assembly1.cif.gz	11_24	1	2	1	10.095	2.36	same_assembly_bridge	0.3339	30_40	A8MPR5	Q9SAJ3	F4KF14	0.998689	0.019971	0.978718	1.0	0.010455	0.015626	0.632964	0.590284
SCF:0002118	AC:001816	Q9SAJ3	A8MPR5	F4KF14	8xkv-assembly1.cif.gz	11_24	1	2	1	10.095	2.326	same_assembly_bridge	0.3554	30_40	Q9SAJ3	A8MPR5	F4KF14	0.092261	0.019971	0.07229	1.0	0.006075	0.015626	0.70846	0.590284
SCF:0002122	AC:001819	Q1HFX4	Q1HGH8	Q22R86	7k5b-assembly1.cif.gz	11_24	1	2	1	13.787	3.409	same_assembly_bridge	0.2763	20_30	Q1HFX4	Q1HGH8	Q22R86	0.001271	0.003528	-0.002257	0.0	0.004192	0.00418	0.497825	0.498132
SCF:0002126	AC:001820	Q9SY97	P56767	P56766	7wfd-assembly1.cif.gz	11_24	1	3	1	44.341	2.943	same_assembly_bridge	0.5142	ge50	A0A2K1IB10	T1RIQ1	A0T0M8	0.999759	0.999613	0.000146	1.0	0.090429	0.155967	0.472477	0.476955
SCF:0002145	AC:001833	A0A2K1J0L9	A0A2K1K0C7	A0A2K1KN29	6l35-assembly1.cif.gz	11_24	1	2	1	8.986	3.456	same_assembly_bridge	0.4803	40_50	Q9SHE8	F2D0D5	Q84Y02	0.996164	0.99946	-0.003296	0.0	0.004272	0.153252	0.631273	0.546209
SCF:0002148	AC:001838	B6SQZ7	O65101	A0A1D6HY75	5zji-assembly1.cif.gz	11_24	1	1	0	26.643	2.796	same_assembly_bridge	0.3377	30_40	B6SQZ7	A0A2K1JDR4	A0A1D6HY75	0.046858	0.997521	-0.950663	0.0	0.830147	0.969537	0.133462	0.538024
SCF:0002149	AC:001839	Q8DMA1	Q8DMR6	Q8DKF5	6tjv-assembly1.cif.gz	11_24	1	1	0	55.991	6.693	same_assembly_bridge	0.3081	30_40	Q8DMA1	Q8DMR6	Q8DKF5	0.000109	0.001645	-0.001536	0.0	0.004231	0.004206	0.029323	0.056235
SCF:0002153	AC:001844	A0T0V0	B8BUW3	B8C770	8zet-assembly1.cif.gz	11_24	1	3	1	21.936	2.664	same_assembly_bridge	0.3566	30_40	A0A0H2UKZ4	B8BUW3	B8C770	0.997797	0.003991	0.993806	1.0	0.006472	0.004472	0.35366	0.055806
SCF:0002156	AC:001848	P22224	P89102	P38261	5yfp-assembly1.cif.gz	3_10	1	2	1	19.698	2.546	same_assembly_bridge	0.2945	20_30	P22224	P89102	P38261	0.003933	0.998739	-0.994806	0.0	0.004175	0.004174	0.539283	0.427547
SCF:0002162	AC:001857	I7MHB1	Q22R86	Q1HFV9	7k58-assembly1.cif.gz	11_24	1	6	1	9.067	2.444	same_assembly_bridge	0.3594	30_40	I7MHB1	Q22R86	Q24DI9	0.0076	0.000567	0.007033	1.0	0.004175	0.004263	0.328712	0.000871
SCF:0002171	AC:001861	P34903	P14867	P47870	9ctp-assembly1.cif.gz	3_10	1	1	0	8.015	1.904	same_assembly_bridge	0.4082	40_50	P34903	P34903	P47870	0.999896	0.999867	2.9e-05	1.0	0.007911	0.015531	0.659838	0.708009
SCF:0002177	AC:001877	F4JYR0	A8MPR5	F4KF14	8xkv-assembly1.cif.gz	11_24	1	2	1	63.152	2.377	same_assembly_bridge	0.3554	30_40	F4JYR0	A8MPR5	F4KF14	0.029536	0.76764	-0.738104	0.0	0.004177	0.004177	0.043091	0.02055
SCF:0002184	AC:001888	P26289	P26288	A0A1B1W4Z4	7wff-assembly1.cif.gz	11_24	1	1	0	35.04	2.587	same_assembly_bridge	0.299	20_30	Q8DL29	P26288	A0A1B1W4Z4	0.995915	0.850738	0.145177	1.0	0.016133	0.005674	0.241398	0.310145
SCF:0002193	AC:001899	A0AAN0XZY2	A0AAN0Y3T9	A0AAN0Y0S4	9h90-assembly1.cif.gz	11_24	1	1	0	16.664	3.457	same_assembly_bridge	0.3171	30_40	P0AG63	P17291	Q83ER2	0.99986	0.999944	-8.4e-05	0.0	0.882024	0.688903	0.325618	6.7e-05
SCF:0002195	AC:001900	G3MXC8	P61157	A7MB62	8tah-assembly1.cif.gz	3_10	1	2	1	19.654	2.698	same_assembly_bridge	0.3791	30_40	G3MXC8	P61157	A7MB62	0.996292	0.997986	-0.001694	0.0	0.636657	0.800329	0.665148	0.64662
SCF:0002203	AC:001909	Q9C567	O22993	F4J3N2	8xku-assembly1.cif.gz	11_24	1	2	1	106.498	2.278	same_assembly_bridge	0.2768	20_30	Q9C567	O22993	F4J3N2	0.000265	6.8e-05	0.000197	1.0	0.004175	0.004176	0.17536	0.499448
SCF:0002204	AC:001910	C3SR57	W8T6F0	C3SRY2	9sx2-assembly1.cif.gz	11_24	1	1	0	14.105	3.689	same_assembly_bridge	0.3288	30_40	Q50296	Q83D76	C3SRY2	0.999949	0.999928	2.1e-05	1.0	0.812396	0.43289	0.002927	0.660551
SCF:0002215	AC:001918	E1C9L3	Q41038	Q32904	6zxs-assembly1.cif.gz	11_24	1	5	1	39.45	2.754	same_assembly_bridge	0.4483	40_50	E1C9L3	F2D0D5	A0A2K1IB10	0.99739	0.420297	0.577093	1.0	0.839238	0.032953	0.631431	0.653918
SCF:0002221	AC:001932	Q83D76	Q83ED6	Q83ER7	9t61-assembly1.cif.gz	11_24	1	3	1	11.456	2.61	same_assembly_bridge	0.4	40_50	Q83D76	Q83ED6	P0AG63	0.999936	0.999554	0.000382	1.0	0.518411	0.020902	0.802573	0.655047
SCF:0002224	AC:001934	Q9SCY3	P26288	A0A1B1W4Z4	7wff-assembly1.cif.gz	11_24	1	1	0	17.835	2.287	same_assembly_bridge	0.299	20_30	Q9SCY3	P26288	A0A1B1W4Z4	0.000192	0.000119	7.3e-05	1.0	0.004733	0.01671	0.055863	0.03365
SCF:0002227	AC:001935	P29496	P54784	P29469	6wgg-assembly1.cif.gz	11_24	1	3	1	19.458	4.745	same_assembly_bridge	0.2799	20_30	P29496	P54784	P29469	0.985347	0.758895	0.226452	1.0	0.075842	0.004287	0.727709	0.714834
SCF:0002228	AC:001935	P54784	P29496	P29469	6wgg-assembly1.cif.gz	11_24	1	3	1	19.458	1.046	same_assembly_bridge	0.4108	40_50	P54784	P29496	P29469	0.074994	0.758895	-0.683901	0.0	0.561308	0.004287	0.685493	0.714834
SCF:0002236	AC:001939	Q3T084	Q3ZCI9	Q3MHL7	9kcf-assembly1.cif.gz	11_24	1	1	0	11.535	2.657	same_assembly_bridge	0.2925	20_30	P40227	Q3ZCI9	P40227	0.999896	0.999784	0.000112	1.0	0.684072	0.729289	0.337337	0.36608
SCF:0002237	AC:001939	Q3ZCI9	Q3T084	Q3MHL7	9kcf-assembly1.cif.gz	11_24	1	1	0	11.535	2.418	same_assembly_bridge	0.8682	ge50	Q3ZCI9	P40227	P40227	0.999874	0.999784	9e-05	1.0	0.348859	0.729289	0.357044	0.36608
SCF:0002252	AC:001957	Q7Z4G1	Q9Y6G5	Q9P000	8f2r-assembly1.cif.gz	3_10	1	3	1	17.882	2.92	same_assembly_bridge	0.3034	30_40	Q7Z4G1	Q9Y6G5	Q9P000	0.999787	0.999835	-4.8e-05	0.0	0.004232	0.004179	0.456579	0.464965
SCF:0002255	AC:001959	P89102	Q06245	P32855	5yfp-assembly1.cif.gz	3_10	1	2	1	28.263	2.864	same_assembly_bridge	0.2879	20_30	P89102	Q06245	P32855	0.999199	0.999412	-0.000213	0.0	0.004174	0.004173	0.350239	0.490956
SCF:0002258	AC:001959	Q06245	P89102	P32855	5yfp-assembly1.cif.gz	3_10	1	2	1	28.263	2.617	same_assembly_bridge	0.3176	30_40	Q06245	P89102	P32855	0.9998	0.999412	0.000388	1.0	0.004174	0.004173	0.431361	0.490956
SCF:0002264	AC:001962	Q9NQP4	P17987	P50991	6nrb-assembly1.cif.gz	11_24	1	3	1	36.611	2.64	same_assembly_bridge	0.3472	30_40	Q9NQP4	Q32L40	P50991	0.999905	0.999837	6.8e-05	1.0	0.004445	0.004377	0.791117	0.759835
SCF:0002272	AC:001968	O60925	P50990	P49368	6nrd-assembly1.cif.gz	11_24	1	3	1	63.285	2.352	same_assembly_bridge	0.3406	30_40	O60925	Q3ZCI9	Q3T0K2	0.999922	0.9999	2.2e-05	1.0	0.005524	0.007347	0.515353	0.599116
SCF:0002292	AC:001982	A0A241XG65	A0A071L394	E2RXT9	6spe-assembly1.cif.gz	11_24	1	3	1	14.293	2.469	same_assembly_bridge	0.3731	30_40	Q839E7	P21472	Q83ER2	0.999939	0.999941	-2e-06	0.0	0.884548	0.607	0.848473	0.791366
SCF:0002293	AC:001983	P0DM37	P51765	D0VWR8	7eda-assembly1.cif.gz	11_24	1	34	1	12.458	2.596	same_assembly_bridge	0.37	30_40	P0DM37	P0A444	D0VWR8	0.037276	0.483027	-0.445751	0.0	0.004245	0.008708	0.047615	0.21191
SCF:0002300	AC:001986	P68608	P68439	P20637	9fpy-assembly1.cif.gz	11_24	1	3	1	9.566	2.816	same_assembly_bridge	0.2956	20_30	P68608	P68439	A4GDH1	0.89169	0.983249	-0.091559	0.0	0.004175	0.004174	0.43896	0.497372
SCF:0002303	AC:001989	P0A3C9	Q8DKZ4	Q8DL31	6khi-assembly1.cif.gz	11_24	1	2	1	16.104	2.382	same_assembly_bridge	0.3083	30_40	P0A3C9	Q8DKZ4	Q8DL31	0.07285	0.0013	0.07155	1.0	0.004265	0.196795	0.687257	0.619689
SCF:0002307	AC:001997	P40227	Q9NQP4	O15212	6nr9-assembly1.cif.gz	11_24	1	3	1	21.437	2.306	same_assembly_bridge	0.21	20_30	P40227	Q9NQP4	O15212	0.99987	0.999841	2.9e-05	1.0	0.004188	0.004506	0.665094	0.631671
SCF:0002309	AC:001998	A0A2P6TMX4	W8SY74	W8SUA3	6zzy-assembly1.cif.gz	11_24	1	2	1	28.479	3.256	same_assembly_bridge	0.5015	ge50	A0A4V8H004	A0T0M8	T1RIQ1	0.99958	0.999037	0.000543	1.0	0.032422	0.05562	0.29082	0.289679
SCF:0002313	AC:002002	A1Z8I0	Q9VA95	Q9VSY8	7b6x-assembly1.cif.gz	3_10	1	4	1	23.201	2.205	same_assembly_bridge	0.25	20_30	A1Z8I0	Q9VA95	Q9VSY8	0.988708	0.999542	-0.010834	0.0	0.004174	0.004176	0.743251	0.716295
SCF:0002315	AC:002005	P17987	Q9UHV9	O60925	6nr9-assembly1.cif.gz	11_24	1	3	1	31.854	2.929	same_assembly_bridge	0.3625	30_40	Q32L40	Q9UHV9	O60925	0.999882	0.99989	-8e-06	0.0	0.008985	0.004243	0.796251	0.587195
