ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:002753	P29469	Q12488	559292	8p63	13	11_24	9	9	coordinate_verified_open_wedge	0.7627	0.8413	26.767	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P29469	Q12488	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002754	P0A3Y1	Q93SX0	103690	2zt9	16	11_24	3	3	coordinate_verified_open_wedge	0.9412	0.9274	10.983	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P0A3Y1	Q93SX0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002755	Q8DKZ3	Q8DLN5	197221	6khi	20	11_24	9	9	coordinate_verified_open_wedge	0.9737	1.0	21.298	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q8DKZ3	Q8DLN5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002756	F2QRE4	F2R0J7	981350	8uco	10	3_10	7	7	coordinate_verified_open_wedge	0.6486	0.9478	9.548	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		F2R0J7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002758	P01730	Q6N030	9606	2ny3	4	3_10	3	3	coordinate_verified_open_wedge	0.3952	0.4305	11.622	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P01730	Q6N030	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002763	A9WEV2	A9WEV7	324602	8x2j	8	3_10	4	4	coordinate_verified_open_wedge	0.9954	0.9659	18.428	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A9WEV2	A9WEV7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002766	B8YB60	B8YB62	523848	2wb1	13	11_24	5	8	coordinate_verified_open_wedge	0.881	1.0	42.372	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	B8YB60	P46217	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002767	A0A1G4KPQ9	F2QS38	981350	8ucm	10	3_10	7	7	coordinate_verified_open_wedge	0.8889	0.7073	50.766	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	A0A1G4KPQ9		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002768	P19056	P26240	1061	7yml	24	11_24	2	2	coordinate_verified_open_wedge	0.9764	0.8333	9.082	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002769	M1VFJ4	Q85FS8	280699	6fos	15	11_24	4	4	coordinate_verified_open_wedge	0.6323	0.8421	28.987	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	M1VFJ4	Q55329	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002772	I7MLZ4	Q24CL2	312017	8th8	18	11_24	2	2	coordinate_verified_open_wedge	0.9624	1.0	37.885	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	I7MLZ4	Q24CL2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002773	P40070	Q06406	559292	4c8q	8	3_10	10	16	coordinate_verified_open_wedge	0.4332	0.8953	13.94	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P40070	Q06406	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002774	O15144	Q9BPX5	9606	9i2b	24	11_24	3	3	coordinate_verified_open_wedge	0.94	0.9935	18.425	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		G3MXC8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002775	A0A8D0JYF1	A0A8D1DPV6	9823	8s51	20	11_24	6	6	coordinate_verified_open_wedge	0.7586	0.7213	10.611	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	A0A4X1TRS6	A0A7M4DUC2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002776	A8IY95	Q39584	3055	7kzn	19	11_24	2	2	coordinate_verified_open_wedge	0.94	0.8679	13.911	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A8IY95	Q39584	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002778	P14794	Q54VN6	44689	5anc	10	3_10	4	4	coordinate_verified_open_wedge	0.4062	0.5433	56.355	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		Q54VN6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002781	Q26454	Q9XYU1	7227	6raw	11	11_24	2	2	coordinate_verified_open_wedge	0.7021	0.7143	10.41	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q26454	P25205	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002784	P20998	P68608	10249	8p0n	12	11_24	3	3	coordinate_verified_open_wedge	0.7225	0.5622	25.315	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P20998	P68608	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002785	Q00597	Q8NB91	9606	7kzt	17	11_24	6	6	coordinate_verified_open_wedge	0.9857	0.8161	34.06	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q00597	Q8NB91	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002786	P02930	P75831	83333	5nik	11	11_24	3	3	coordinate_verified_open_wedge	0.8682	0.9707	99.449	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P02930		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002789	P53833	Q12530	559292	7c7a	11	11_24	2	2	coordinate_verified_open_wedge	0.7795	0.6517	57.146	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P53833	Q12530	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002790	A8IKI9	P23662	3055	9f5z	20	11_24	2	2	coordinate_verified_open_wedge	0.9093	0.9869	16.485	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A8IKI9	P23662	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002793	O94705	P79010	284812	8c8q	13	11_24	2	2	coordinate_verified_open_wedge	0.9483	0.7378	15.901	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002794	P38263	P40208	559292	7wug	5	3_10	2	2	coordinate_verified_open_wedge	0.6354	0.6967	9.953	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		P40208	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002795	P0A6E6	P0ABA4	83333	5t4o	22	11_24	3	3	coordinate_verified_open_wedge	0.9784	0.904	54.612	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P0A6E6	P0ABA4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002796	P13165	P36886	4513	7ewk	15	11_24	2	2	coordinate_verified_open_wedge	1.1667	1.1145	52.794	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	E9NPX1	A0A4V8GZZ4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002798	Q5TA45	Q96SY0	9606	8rc4	16	11_24	3	3	coordinate_verified_open_wedge	0.9817	0.971	12.887	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q5TA45	Q96SY0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002799	P15954	P24311	9606	5z62	14	11_24	3	3	coordinate_verified_open_wedge	0.746	0.6125	16.533	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P15954	P24311	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002802	O95619	Q9GZN1	9606	8x1c	23	11_24	3	3	coordinate_verified_open_wedge	0.8238	0.9949	13.717	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9GZN1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002805	Q5ZIS0	Q9YHT1	9031	2fbw	4	3_10	13	16	coordinate_verified_open_wedge	0.6433	0.9203	21.729	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002807	Q6ZED3	Q6ZED4	1111708	8s9t	5	3_10	4	4	coordinate_verified_open_wedge	0.9693	0.9585	14.045	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q6ZED3	Q6ZED4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002810	P0AAH0	P0AG82	83333	9k3x	5	3_10	2	2	coordinate_verified_open_wedge	0.9572	0.9277	46.737	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002813	A0R1Z9	A0R206	246196	7jga	20	11_24	14	14	coordinate_verified_open_wedge	0.9669	0.8214	13.268	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P9WPV1	P9WPV7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002816	A0A0G2K9J2	P62815	10116	7uzj	20	11_24	3	3	coordinate_verified_open_wedge	0.8903	0.9002	12.427	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002819	Q9VF82	Q9VLI9	7227	7b6x	8	3_10	4	4	coordinate_verified_open_wedge	0.9934	1.0	22.957	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q9VF82	Q9VLI9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002820	Q2FKZ1	Q2FRF6	323259	7bkb	24	11_24	2	2	coordinate_verified_open_wedge	0.9866	0.9562	27.674	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q2FKZ1		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002823	E9Q9F6	Q9CQP8	10090	7eeb	14	11_24	3	3	coordinate_verified_open_wedge	0.887	0.5979	40.311	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	E9Q9F6	Q9CQP8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002824	B3H6Z4	P26289	3702	7wff	17	11_24	2	2	coordinate_verified_open_wedge	0.5776	0.8812	32.303	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	B3H6Z4	Q8DL29	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002825	B8YB54	B8YB64	523848	2wb1	13	11_24	3	6	coordinate_verified_open_wedge	0.9362	0.8958	43.206	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B8YB54	B8YB64	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002826	C3SQR7	C3SR52	562	9sx2	21	11_24	9	9	coordinate_verified_open_wedge	0.9274	0.8475	16.502	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P21472	B7IA17	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002827	P29496	P47112	559292	5xf8	7	3_10	2	2	coordinate_verified_open_wedge	0.8155	0.7765	21.219	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P29496	P47112	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002828	B3H6Z4	Q9ASS6	3702	7wff	17	11_24	2	2	coordinate_verified_open_wedge	0.5776	0.668	35.982	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	B3H6Z4		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002829	P10964	P32786	559292	5n5z	18	11_24	10	10	coordinate_verified_open_wedge	0.8816	0.6521	15.042	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		P32786	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002830	P09144	Q75VY9	3055	7r3k	18	11_24	6	6	coordinate_verified_open_wedge	0.9973	0.8202	44.546	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	T1RIQ1	I0YPL4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002831	O60925	P78371	9606	6nrd	22	11_24	3	3	coordinate_verified_open_wedge	0.877	0.9514	33.923	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	O60925	Q3ZBH0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002832	P14854	P24311	9606	9i6f	14	11_24	3	3	coordinate_verified_open_wedge	0.8721	0.725	13.152	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P14854	P24311	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002833	Q9UKT4	Q9UM13	9606	9gaw	21	11_24	2	2	coordinate_verified_open_wedge	0.9284	0.3135	18.076	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q9UKT4		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002834	Q13042	Q9UJX3	9606	5khr	21	11_24	14	14	coordinate_verified_open_wedge	0.7952	0.7345	41.863	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q13042	Q9UJX3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002836	A0ACD6BA40	A0ACD6BA44	2014529	8fcu	14	11_24	2	2	coordinate_verified_open_wedge	0.8094	0.8824	39.707	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002837	Q5JH24	Q5JI52	69014	9bct	15	11_24	2	2	coordinate_verified_open_wedge	1.0	1.0435	27.192	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q5JH24	Q5JI52	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002838	Q2FME3	Q2FRM0	323259	7bkb	24	11_24	2	2	coordinate_verified_open_wedge	0.715	0.9887	10.077	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q2FME3	Q2FRM0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002839	A0QU28	A0QU34	246196	8e9i	15	11_24	3	3	coordinate_verified_open_wedge	0.9222	0.5084	18.12	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		A0QU34	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002840	Q2FME3	Q2FRL9	323259	7bkb	24	11_24	2	2	coordinate_verified_open_wedge	0.715	0.993	31.724	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q2FME3	Q2FRL9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002841	A0A2M9V7H9	A0A9X9IKM4	817	9lq8	9	3_10	4	4	coordinate_verified_open_wedge	1.0	0.7361	16.195	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A2M9V7H9	A0A9X9IKM4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002844	O75818	P78345	9606	6ahu	11	11_24	4	4	coordinate_verified_open_wedge	0.9972	0.6431	24.129	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002846	A0ACD6B8J3	A0ACD6B8J5	979527	8k22	15	11_24	5	5	coordinate_verified_open_wedge	0.9821	1.1895	30.783	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002847	Q6IV62	Q6IV65	320855	3rnf	6	3_10	11	18	coordinate_verified_open_wedge	0.9788	0.9884	16.357	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q6IV62	Q6IV65	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002848	P08679	P52286	559292	8grf	4	3_10	2	2	coordinate_verified_open_wedge	0.9522	0.7423	17.112	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002850	A0A2D0TC97	A0A2D0TC99	523845	5odh	12	11_24	5	5	coordinate_verified_open_wedge	1.0	0.9967	51.493	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002851	Q86X83	Q9P000	9606	8f2u	12	11_24	3	3	coordinate_verified_open_wedge	1.0	1.0	19.239	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q86X83	Q9P000	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002852	P08306	P77921	266	1qle	6	3_10	5	5	coordinate_verified_open_wedge	0.8456	0.86	10.635	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002854	Q00457	Q00460	300	4p1b	8	3_10	20	28	coordinate_verified_open_wedge	0.9762	0.9327	16.233	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002855	P74352	P74565	1111708	8gzg	7	3_10	2	2	coordinate_verified_open_wedge	0.7632	0.7388	11.358	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002859	Q0IIM2	Q1JQ97	9913	6vbv	9	3_10	2	2	coordinate_verified_open_wedge	0.8978	0.7534	24.74	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q0IIM2	Q1JQ97	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002860	A6VF33	A6VF38	381754	9o1a	22	11_24	4	4	coordinate_verified_open_wedge	0.965	0.9896	12.856	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002861	P21466	P21471	224308	8cdv	17	11_24	22	22	coordinate_verified_open_wedge	0.925	1.0588	31.221	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P80373	P21471	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002862	Q8DKZ3	Q8DL29	197221	6khi	20	11_24	9	9	coordinate_verified_open_wedge	0.9737	0.9901	36.936	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	Q8DKZ3	Q8DL29	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002863	C6KI89	Q9CQP8	10090	7eeb	14	11_24	3	3	coordinate_verified_open_wedge	0.91	0.5979	33.53	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	C6KI89	Q9CQP8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002865	G0RZG4	G0RZX8	759272	8r1o	9	3_10	2	2	coordinate_verified_open_wedge	0.7143	0.9844	21.716	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	G0RZG4	G0RZX8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002867	P60292	Q8U0M2	186497	8rbo	11	11_24	5	5	coordinate_verified_open_wedge	1.0	0.6829	45.154	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002868	Q9P000	Q9UBI1	9606	8p0w	12	11_24	3	3	coordinate_verified_open_wedge	1.0	1.0	11.784	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q9P000	Q9UBI1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002869	P32776	Q3E7C1	559292	7k04	9	3_10	5	5	coordinate_verified_open_wedge	0.7586	0.9167	28.498	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P32776	Q3E7C1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002872	A3M140	A3M144	400667	7p3n	22	11_24	3	3	coordinate_verified_open_wedge	0.9936	0.9978	21.544	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002873	A0ABF7PQ09	Q9XQN8	3728	9epc	21	11_24	3	3	coordinate_verified_open_wedge	0.8175	0.8287	81.295	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002876	Q9VGW6	Q9XYU0	7227	6ray	11	11_24	3	3	coordinate_verified_open_wedge	0.7872	0.8153	8.893	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q9VGW6	P33993	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002877	A0A5C2G4I7	A0A5C2GTV1	9606	7whz	7	3_10	2	2	coordinate_verified_open_wedge	1.0	1.0	23.834	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A5C2G4I7	A0A5C2G4I7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002878	A6MVS8	A6MVV1	3034	8wmw	24	11_24	6	6	coordinate_verified_open_wedge	0.9877	0.9444	13.066	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002881	P46964	Q99380	559292	6c26	8	3_10	6	6	coordinate_verified_open_wedge	0.8308	0.9444	19.406	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002883	P54709	Q9UGV2	9606	9kcl	3	3_10	2	2	coordinate_verified_open_wedge	0.914	0.7947	18.737	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002888	A0A445CQN5	A0A445CVZ9	3818	8zno	20	11_24	2	2	coordinate_verified_open_wedge	0.8333	0.9512	26.526	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002889	F2QS38	F2QVW8	981350	8ucm	10	3_10	7	7	coordinate_verified_open_wedge	0.7073	0.8158	25.774	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		F2QVW8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002892	P19658	P32844	559292	5yfp	8	3_10	2	2	coordinate_verified_open_wedge	0.9872	0.9863	9.735	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P19658	P32844	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002893	P14224	Q75VY7	3055	8h2u	20	11_24	12	12	coordinate_verified_open_wedge	0.6746	0.7942	33.013	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P14224	Q84Y02	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002894	P01096	P13619	9913	6yy0	14	11_24	16	16	coordinate_verified_open_wedge	0.4312	0.5312	32.912	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P01096	P13619	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002895	Q389W4	Q57WL2	185431	8fni	9	3_10	2	2	coordinate_verified_open_wedge	0.9413	0.6574	40.905	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q389W4		assembly_context_direct_noncontact_not_universal_nonbinder
AC:002896	C4LTS8	C4LVC0	294381	9v1k	13	11_24	2	2	coordinate_verified_open_wedge	0.5639	0.5591	45.674	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002897	Q9L0L0	Q9L2H5	100226	7x76	11	11_24	5	5	coordinate_verified_open_wedge	0.9612	0.9424	28.82	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002904	P60312	Q9RKY0	100226	8jke	11	11_24	2	2	coordinate_verified_open_wedge	0.6853	0.7419	40.01	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002905	Q15843	Q9UBF6	9606	9sdx	6	3_10	2	2	coordinate_verified_open_wedge	0.9259	0.7611	18.188	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q15843	P62877	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002906	P00165	Q9M3L0	3562	6rqf	16	11_24	7	7	coordinate_verified_open_wedge	1.0	1.0	34.951	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P0A384	Q9M3L0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002907	P16679	P16688	83333	7z16	12	11_24	2	2	coordinate_verified_open_wedge	0.9912	0.9893	24.326	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P16679	P16688	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002908	P39110	P39937	559292	9eds	7	3_10	2	2	coordinate_verified_open_wedge	0.9058	0.8243	32.071	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:002910	Q2T9T3	Q3T0Q3	9913	8qq2	13	11_24	6	6	coordinate_verified_open_wedge	0.3714	0.9273	24.628	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	O81098	Q3T0Q3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002912	P42285	Q15024	9606	6d6q	13	11_24	2	2	coordinate_verified_open_wedge	0.6804	0.9828	20.555	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P42285	Q15024	assembly_context_direct_noncontact_not_universal_nonbinder
AC:002915	A0A2L1CAX0	A0A2L1CBG2	39152	8s7v	12	11_24	3	3	coordinate_verified_open_wedge	0.5054	0.9962	23.207	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
